type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
9,585,29,344,364,331,322,119,352,187,230,148,89,129,223,326,113
9,585,29,344,364,331,320,116,352,187,230,148,89,129,222,320,113
9,585,29,344,364,331,320,116,355,187,230,148,89,129,222,320,118
9,588,29,344,364,331,320,116,355,187,230,148,89,129,222,320,118
9,588,28,341,364,331,320,116,355,187,227,147,89,129,222,320,118
9,588,28,341,361,331,320,116,355,187,227,147,88,129,222,320,118
9,588,28,341,361,330,320,116,355,187,227,147,88,128,222,320,118
9,588,28,341,361,330,320,115,355,187,227,147,88,128,223,319,118
9,588,28,341,361,330,320,115,361,187,227,147,88,128,223,319,120
9,636,28,341,361,330,320,115,361,189,227,147,88,128,223,319,120
9,636,35,339,361,330,320,115,361,189,231,146,88,128,223,319,120
9,636,35,339,360,330,320,115,361,189,231,146,87,128,223,319,120
9,636,35,339,360,338,320,115,361,189,231,146,87,127,223,319,120
9,636,35,339,360,338,318,124,361,189,231,146,87,127,225,326,120
9,636,35,339,360,338,318,124,379,189,231,146,87,127,225,326,122
9,692,35,339,360,338,318,124,379,194,231,146,87,127,225,326,122
9,692,40,344,360,338,318,124,379,194,234,154,87,127,225,326,122
9,692,40,344,360,338,318,124,379,194,234,154,85,127,225,326,122
9,692,40,344,360,373,318,124,379,194,234,154,85,138,225,326,122
9,692,40,344,360,373,327,135,379,194,234,154,85,138,242,335,122
9,692,40,344,360,373,327,135,407,194,234,154,85,138,242,335,128
9,735,40,344,360,373,327,135,407,193,234,154,85,138,242,335,128
9,735,44,349,360,373,327,135,407,193,240,162,85,138,242,335,128
9,735,44,349,367,373,327,135,407,193,240,162,84,138,242,335,128
9,735,44,349,367,417,327,135,407,193,240,162,84,144,242,335,128
9,735,44,349,367,417,333,147,407,193,240,162,84,144,256,347,128
9,735,44,349,367,417,333,147,448,193,240,162,84,144,256,347,141
9,784,44,349,367,417,333,147,448,197,240,162,84,144,256,347,141
9,784,44,358,367,417,333,147,448,197,242,172,84,144,256,347,141
