type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
1_9,1072,49,663,714,581,644,230,801,306,409,281,135,277,456,623,274
1_9,1072,49,663,714,581,644,230,801,306,407,281,135,277,456,623,274
1_9,1072,49,657,714,581,644,230,801,306,407,280,135,277,456,623,274
1_9,1072,49,657,702,566,644,230,801,306,407,280,129,269,456,623,274
1_9,1072,49,657,702,566,635,230,801,306,407,280,129,269,449,623,274
1_9,1072,49,657,702,566,635,232,801,306,407,280,129,269,449,621,274
1_9,1090,49,657,702,566,635,232,813,308,407,280,129,269,449,621,274
1_9,1090,53,657,702,566,635,232,813,308,410,280,129,269,449,621,274
1_9,1090,53,654,702,566,635,232,813,308,410,283,129,269,449,621,274
1_9,1090,53,654,703,577,635,232,813,308,410,283,131,277,449,621,274
1_9,1090,53,654,703,577,630,232,813,308,410,283,131,277,451,621,274
1_9,1090,53,654,703,577,630,235,813,308,410,283,131,277,451,620,274
1_9,1120,53,654,703,577,630,235,845,315,410,283,131,277,451,620,277
1_9,1120,60,654,703,577,630,235,845,315,415,283,131,277,451,620,277
1_9,1120,60,659,703,577,630,235,845,315,415,292,131,277,451,620,277
1_9,1120,60,659,703,600,630,235,845,315,415,292,128,286,451,620,277
1_9,1120,60,659,703,600,642,235,845,315,415,292,128,286,471,620,277
1_9,1120,60,659,703,600,642,247,845,315,415,292,128,286,471,626,277
1_9,1151,60,659,703,600,642,247,883,319,415,292,128,286,471,626,285
1_9,1151,64,659,703,600,642,247,883,319,422,292,128,286,471,626,285
1_9,1151,64,665,703,600,642,247,883,319,422,303,128,286,471,626,285
1_9,1151,64,665,712,633,642,247,883,319,422,303,130,292,471,626,285
1_9,1151,64,665,712,633,652,247,883,319,422,303,130,292,489,626,285
1_9,1151,64,665,712,633,652,261,883,319,422,303,130,292,489,639,285
1_9,1183,64,665,712,633,652,261,928,326,422,303,130,292,489,639,302
1_9,1183,66,665,712,633,652,261,928,326,426,303,130,292,489,639,302
1_9,1183,66,680,712,633,652,261,928,326,426,321,130,292,489,639,302
1_9,1183,66,680,724,686,652,261,928,326,426,321,127,310,489,639,302
1_9,1183,66,680,724,686,668,261,928,326,426,321,127,310,512,639,302
1_9,1183,66,680,724,686,668,272,928,326,426,321,127,310,512,652,302
1_9,1208,66,680,724,686,668,272,963,334,426,321,127,310,512,652,307
1_9,1208,66,680,724,686,668,272,963,334,430,321,127,310,512,652,307
1_9,1208,66,697,724,686,668,272,963,334,430,337,127,310,512,652,307
1_9,1208,66,697,744,732,668,272,963,334,430,337,132,317,512,652,307
1_9,1208,66,697,744,732,680,272,963,334,430,337,132,317,529,652,307
1_9,1208,66,697,744,732,680,285,963,334,430,337,132,317,529,669,307
1_9,1220,66,697,744,732,680,285,1008,338,430,337,132,317,529,669,318
1_9,1220,62,697,744,732,680,285,1008,338,429,337,132,317,529,669,318
1_9,1220,62,719,744,732,680,285,1008,338,429,356,132,317,529,669,318
1_9,1220,62,719,762,784,680,285,1008,338,429,356,132,331,529,669,318
1_9,1220,62,719,762,784,702,285,1008,338,429,356,132,331,550,669,318
1_9,1220,62,719,762,784,702,296,1008,338,429,356,132,331,550,686,318
1_9,1246,62,719,762,784,702,296,1052,348,429,356,132,331,550,686,333
1_9,1246,68,719,762,784,702,296,1052,348,437,356,132,331,550,686,333
1_9,1246,68,733,762,784,702,296,1052,348,437,366,132,331,550,686,333
1_9,1246,68,733,780,827,702,296,1052,348,437,366,129,338,550,686,333
1_9,1246,68,733,780,827,721,296,1052,348,437,366,129,338,569,686,333
1_9,1246,68,733,780,827,721,301,1052,348,437,366,129,338,569,699,333
1_9,1269,68,733,780,827,721,301,1096,356,437,366,129,338,569,699,342
1_9,1269,69,733,780,827,721,301,1096,356,444,366,129,338,569,699,342
1_9,1269,69,754,780,827,721,301,1096,356,444,381,129,338,569,699,342
1_9,1269,69,754,803,874,721,301,1096,356,444,381,133,351,569,699,342
1_9,1269,69,754,803,874,744,301,1096,356,444,381,133,351,590,699,342
1_9,1269,69,754,803,874,744,308,1096,356,444,381,133,351,590,716,342
1_9,1282,69,754,803,874,744,308,1135,358,444,381,133,351,590,716,355
1_9,1282,69,754,803,874,744,308,1135,358,446,381,133,351,590,716,355
1_9,1282,69,769,803,874,744,308,1135,358,446,390,133,351,590,716,355
