MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B,type
1800,107,1142,1177,1423,1126,423,2091,460,605,503,160,455,775,1121,648,11
