MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B,type
1660,98,1060,1110,1256,980,411,1981,467,649,476,156,462,729,1045,612,12
