-0.76793,-0.82276,-0.71463,-0.78312,-0.77064,-0.79191,-0.75345,-0.77002,-0.77769,-0.7762,-0.72935,-0.73991,-0.77751,-0.74841,-0.7453,-0.6936,-0.76123,-0.71913,-0.67629,-0.63517,-0.26907,-0.26869,-0.30933,-0.018585,-0.088665,0.13811,0.36779,0.33218,0.53335,0.56579,0.39703,0.42926,0.38257,0.29365,0.41315,0.53645,0.45111,0.61018,0.58539,0.40254,0.13297,0.30936,0.10809,-0.30711,-0.14871,0.72574,0.77007,1.0698,1.2385,1.1641,1.4339,1.3052,1.5337,1.6019,1.4575,1.6271,1.3189,1.2306,1.3552,1.3961,1.32,1.396,0.95381,1.0839,1.1395,1.279,1.0492,0.78778,0.8091,0.85598,0.833,0.97579,0.98017,0.966,1.0592,1.1299,0.99176,1.0003,1.003,0.97685,1.0359,1.0174,0.84639,0.9065,0.79575,0.63829,0.60244,0.63427,0.29552,0.22504,0.24706,0.11885,0.07282,0.093725,0.01562,0.00074123,-0.028946,0.16011,0.012315,0.017353,-0.18013,-0.27956,-0.18372,-0.19241,-0.23897,-0.36874,-0.46788,-0.39646,-0.47764,-0.53994,-0.5727,-0.62594,-0.6594,-0.6993,-0.69905,-0.68911
-0.77347,-0.82763,-0.71255,-0.7839,-0.77191,-0.79334,-0.75555,-0.7693,-0.77626,-0.77725,-0.72631,-0.73855,-0.77761,-0.74694,-0.74607,-0.69129,-0.76068,-0.71802,-0.67628,-0.63328,-0.27631,-0.27766,-0.31674,-0.030247,-0.096802,0.12788,0.36789,0.33733,0.54594,0.58179,0.41083,0.44239,0.38749,0.29379,0.41548,0.54583,0.46231,0.62092,0.6032,0.41803,0.15536,0.32901,0.12872,-0.30551,-0.1341,0.71849,0.76808,1.0622,1.2267,1.1531,1.4271,1.2939,1.5286,1.6006,1.4516,1.6216,1.3202,1.2281,1.3533,1.3946,1.3183,1.3942,0.95185,1.0812,1.1415,1.2784,1.0478,0.78734,0.80464,0.86048,0.83086,0.97613,0.98116,0.96397,1.0546,1.1318,0.99206,0.99823,0.9996,0.97939,1.0354,1.017,0.84498,0.90694,0.79346,0.63989,0.60257,0.63348,0.29368,0.2285,0.24616,0.11709,0.072219,0.094291,0.017055,-0.00030918,-0.029279,0.16269,0.010577,0.015441,-0.18108,-0.28147,-0.1842,-0.19286,-0.23759,-0.36781,-0.47225,-0.39484,-0.47858,-0.54304,-0.5735,-0.62967,-0.65969,-0.6983,-0.70027,-0.68754
-0.77826,-0.83167,-0.71046,-0.7831,-0.77219,-0.79364,-0.75748,-0.76719,-0.77388,-0.77791,-0.72259,-0.73633,-0.77707,-0.74471,-0.74611,-0.68874,-0.75971,-0.71592,-0.67607,-0.63139,-0.28339,-0.28622,-0.32336,-0.041755,-0.10444,0.11793,0.367,0.3406,0.55527,0.59382,0.42305,0.45219,0.38962,0.29267,0.4154,0.55164,0.47126,0.62816,0.6179,0.43103,0.17346,0.3442,0.14617,-0.30485,-0.12227,0.70971,0.76417,1.0538,1.2128,1.1421,1.419,1.2815,1.5215,1.5952,1.4435,1.6126,1.3187,1.2237,1.3483,1.3903,1.3136,1.3893,0.94783,1.0766,1.141,1.2753,1.0437,0.78559,0.79838,0.86203,0.82701,0.97428,0.97897,0.96,1.0482,1.1307,0.99046,0.99378,0.99323,0.97889,1.0323,1.0151,0.84379,0.90479,0.78931,0.63971,0.60047,0.63106,0.29105,0.23087,0.24426,0.11474,0.070751,0.094488,0.018742,-0.0021928,-0.029623,0.16459,0.0089695,0.013053,-0.18218,-0.28268,-0.18494,-0.1934,-0.23607,-0.36692,-0.47614,-0.39335,-0.47927,-0.54491,-0.57372,-0.63277,-0.65949,-0.69688,-0.70077,-0.68544
-0.785,-0.83761,-0.7113,-0.78365,-0.77434,-0.79568,-0.762,-0.76662,-0.77354,-0.78101,-0.72113,-0.73618,-0.77876,-0.74465,-0.7483,-0.68891,-0.76118,-0.71575,-0.67851,-0.63241,-0.29306,-0.29707,-0.33203,-0.055769,-0.11437,0.10547,0.36218,0.33893,0.55817,0.59869,0.43042,0.45551,0.38609,0.28739,0.41,0.55082,0.47483,0.62885,0.62623,0.43831,0.18397,0.35175,0.15719,-0.30801,-0.11631,0.69659,0.75537,1.0416,1.1941,1.1281,1.4069,1.2651,1.5094,1.5827,1.4304,1.5975,1.3113,1.2147,1.3373,1.3806,1.3033,1.3783,0.9389,1.0674,1.1351,1.267,1.0343,0.77956,0.78754,0.85766,0.81857,0.96733,0.97073,0.95122,1.0372,1.1237,0.98399,0.9841,0.9811,0.97238,1.0236,1.0087,0.83982,0.89713,0.78045,0.63481,0.5933,0.62418,0.28482,0.22917,0.23851,0.10897,0.065548,0.091372,0.0177,-0.0077382,-0.032872,0.16286,0.0046188,0.0073772,-0.18631,-0.28602,-0.18882,-0.19688,-0.23736,-0.36895,-0.48228,-0.3949,-0.48256,-0.54841,-0.5762,-0.638,-0.66167,-0.69796,-0.7034,-0.68575
-0.7904,-0.84238,-0.71162,-0.78247,-0.77516,-0.79634,-0.76576,-0.76446,-0.77209,-0.78328,-0.71858,-0.73477,-0.77946,-0.74346,-0.74932,-0.68828,-0.76181,-0.71412,-0.67993,-0.63254,-0.29996,-0.30487,-0.33765,-0.065868,-0.12056,0.097515,0.36138,0.34018,0.56336,0.6053,0.44099,0.46068,0.3851,0.28568,0.40755,0.55219,0.48136,0.63212,0.63716,0.448,0.19398,0.35959,0.16878,-0.30977,-0.11027,0.68861,0.7513,1.0365,1.1821,1.1223,1.4029,1.2567,1.5051,1.5765,1.4248,1.5897,1.3101,1.2125,1.3325,1.3776,1.2993,1.3737,0.93559,1.0646,1.135,1.2652,1.0305,0.77898,0.78208,0.85747,0.81554,0.96587,0.96716,0.94822,1.0327,1.1221,0.98327,0.97994,0.97406,0.9705,1.0203,1.0084,0.84295,0.89434,0.77672,0.63441,0.59017,0.62207,0.28278,0.2308,0.23647,0.10677,0.063421,0.091771,0.020389,-0.010406,-0.032685,0.16468,0.0040337,0.0050187,-0.18772,-0.28621,-0.19014,-0.19761,-0.23603,-0.36896,-0.48611,-0.39465,-0.48394,-0.54938,-0.57688,-0.64146,-0.66253,-0.69801,-0.70465,-0.6849
-0.79444,-0.8458,-0.71179,-0.77979,-0.77479,-0.79573,-0.76881,-0.76098,-0.76978,-0.78477,-0.71531,-0.73245,-0.77929,-0.74143,-0.74941,-0.68731,-0.76177,-0.71145,-0.68075,-0.63239,-0.30577,-0.31129,-0.34189,-0.074465,-0.12538,0.090995,0.36064,0.34045,0.56625,0.60894,0.45042,0.46345,0.38282,0.28392,0.40407,0.5513,0.48652,0.63327,0.64581,0.45583,0.20019,0.36396,0.17765,-0.31174,-0.10639,0.6808,0.74669,1.0321,1.1703,1.118,1.3997,1.2493,1.501,1.5688,1.4194,1.5811,1.3078,1.2104,1.3269,1.3741,1.2949,1.3684,0.93214,1.0618,1.134,1.263,1.0262,0.77848,0.77679,0.85598,0.81251,0.96401,0.96249,0.94518,1.0287,1.1195,0.98227,0.97544,0.96638,0.96736,1.0163,1.0084,0.84744,0.89082,0.77288,0.63371,0.58653,0.62007,0.28135,0.23223,0.23468,0.10511,0.061488,0.09261,0.023911,-0.012794,-0.031694,0.16679,0.0044577,0.0033158,-0.18848,-0.28502,-0.19098,-0.19761,-0.23406,-0.36841,-0.48864,-0.394,-0.48451,-0.54876,-0.57653,-0.64368,-0.66259,-0.69744,-0.7049,-0.68335
-0.79991,-0.8509,-0.71428,-0.77858,-0.77603,-0.79675,-0.77378,-0.75903,-0.76946,-0.78823,-0.71387,-0.73185,-0.78103,-0.74124,-0.75124,-0.68839,-0.76374,-0.7103,-0.68326,-0.63404,-0.31101,-0.31688,-0.34557,-0.080959,-0.12858,0.087173,0.3625,0.34224,0.57043,0.61347,0.46154,0.46698,0.38215,0.28438,0.40248,0.55178,0.49344,0.6363,0.6561,0.46477,0.20455,0.36771,0.18561,-0.31442,-0.10414,0.67727,0.7459,1.034,1.165,1.121,1.4044,1.2496,1.5049,1.568,1.4217,1.5804,1.3116,1.215,1.3276,1.3775,1.297,1.3697,0.93392,1.0651,1.1385,1.2673,1.0272,0.78254,0.77635,0.85817,0.81424,0.96721,0.96233,0.94749,1.0311,1.1222,0.98645,0.97623,0.96376,0.96848,1.0174,1.0141,0.85791,0.89178,0.77352,0.63663,0.58621,0.62208,0.28281,0.23543,0.23519,0.10541,0.060977,0.095149,0.029124,-0.013986,-0.0292,0.17087,0.0067515,0.0032395,-0.18858,-0.28295,-0.19137,-0.19691,-0.23175,-0.36814,-0.49123,-0.39388,-0.4856,-0.54831,-0.57701,-0.64674,-0.66409,-0.69866,-0.70661,-0.68346
-0.80536,-0.85598,-0.71814,-0.77772,-0.77768,-0.79811,-0.77934,-0.75758,-0.77001,-0.79229,-0.71338,-0.73201,-0.7834,-0.74186,-0.7537,-0.69074,-0.76651,-0.70984,-0.68661,-0.63695,-0.31683,-0.32279,-0.3498,-0.087699,-0.13241,0.082717,0.36226,0.34102,0.5703,0.61314,0.46911,0.46624,0.37859,0.28288,0.39808,0.54823,0.49687,0.6354,0.662,0.4697,0.20351,0.36654,0.18912,-0.31885,-0.10549,0.67169,0.74224,1.0337,1.1574,1.1223,1.4067,1.2481,1.5062,1.5635,1.4216,1.5767,1.3118,1.217,1.325,1.3778,1.2963,1.368,0.93337,1.0661,1.1397,1.2688,1.0255,0.78426,0.77404,0.85697,0.81377,0.96773,0.95913,0.94752,1.0318,1.1217,0.98791,0.9746,0.95867,0.96618,1.0157,1.0175,0.86685,0.88994,0.7719,0.63717,0.58354,0.62223,0.28298,0.23639,0.23407,0.10437,0.058852,0.096067,0.032977,-0.01659,-0.027862,0.17329,0.0080539,0.0020627,-0.18978,-0.28135,-0.19309,-0.19722,-0.23072,-0.369,-0.49403,-0.39501,-0.48746,-0.54808,-0.57808,-0.65,-0.66636,-0.70083,-0.70891,-0.68448
-0.80373,-0.85358,-0.72461,-0.77985,-0.7773,-0.79362,-0.78036,-0.75702,-0.77593,-0.79518,-0.71463,-0.73499,-0.78461,-0.74199,-0.76185,-0.69406,-0.76716,-0.70865,-0.68597,-0.64482,-0.32521,-0.33048,-0.3571,-0.099731,-0.14206,0.066161,0.35385,0.33011,0.55375,0.59755,0.46478,0.45174,0.37355,0.27611,0.38224,0.53677,0.48851,0.62737,0.64959,0.46062,0.18289,0.3583,0.18421,-0.32002,-0.10862,0.64152,0.71393,1.0026,1.1326,1.0906,1.384,1.2161,1.4937,1.5443,1.407,1.5581,1.2942,1.2118,1.3093,1.3583,1.2849,1.3627,0.92963,1.0547,1.1247,1.2614,1.009,0.78093,0.76978,0.84876,0.80962,0.95623,0.95132,0.9479,1.0327,1.1131,0.98184,0.9706,0.95357,0.95758,1.0078,1.0154,0.87012,0.88311,0.77099,0.63988,0.58887,0.6289,0.29641,0.23522,0.23843,0.10599,0.06029,0.096261,0.037026,-0.018287,-0.022143,0.17926,0.013534,0.0098091,-0.18264,-0.26993,-0.18961,-0.19174,-0.23185,-0.36625,-0.49013,-0.39431,-0.48681,-0.54691,-0.57675,-0.64699,-0.67167,-0.70041,-0.71098,-0.68165
-0.79963,-0.85573,-0.73574,-0.78116,-0.78176,-0.79728,-0.78278,-0.76381,-0.78057,-0.79795,-0.71709,-0.73769,-0.78553,-0.74789,-0.76746,-0.70327,-0.76651,-0.7114,-0.69166,-0.64973,-0.32752,-0.3372,-0.36681,-0.10777,-0.1564,0.062354,0.34063,0.31716,0.5378,0.57769,0.44977,0.43595,0.36504,0.27181,0.36918,0.52689,0.47968,0.61493,0.64027,0.45052,0.16023,0.34613,0.17952,-0.32629,-0.11335,0.61429,0.69171,0.9785,1.1049,1.074,1.3701,1.2023,1.4824,1.5233,1.3929,1.5404,1.2835,1.2077,1.2965,1.3507,1.279,1.3513,0.91932,1.0524,1.1109,1.2565,1.0072,0.78177,0.76725,0.83958,0.80643,0.95944,0.94996,0.94835,1.0381,1.1036,0.9791,0.96941,0.95314,0.94295,1.0048,1.0181,0.87525,0.87687,0.76735,0.64583,0.58594,0.63319,0.30219,0.23054,0.24457,0.10561,0.058697,0.095426,0.042739,-0.016517,-0.023846,0.18233,0.012269,0.011293,-0.18005,-0.26295,-0.19537,-0.19046,-0.22853,-0.36424,-0.48832,-0.39543,-0.48163,-0.54576,-0.57435,-0.64936,-0.67226,-0.70632,-0.71406,-0.68528
