18
22
42
89
92
125
162
176
193
194
222
248
257
266
268
373
387
428
439
449
506
520
528
573
577
593
624
643
662
671
696
705
721
741
761
783
784
802
811
813
829
840
858
909
943
982
986
1010
1015
1019
1034
1036
1067
1082
1111
1121
1141
1160
1166
1175
1190
1194
1209
1212
1218
1220
1235
1271
1288
1299
1302
1305
1308
1311
1313
1329
1335
1354
1362
1371
1378
1392
1394
1401
1446
1468
1510
1526
1531
1544
1546
1568
1603
1606
1617
1627
1630
1649
1668
1670
1719
1727
1731
1732
1740
1770
1785
1809
1810
1831
1855
1874
1923
1957
1998
2005
