754.78,754.78,754.78,757.04,824.84,770.60,705.07,811.28,727.66,811.28,847.44,833.88,890.37,854.21,879.07,899.41,865.51,942.35,935.57,942.35,926.53,935.57,1141.21,1019.18,1048.56,1064.38,1100.54,983.02,1132.17,1050.82,1102.80,1093.76,1125.39,1134.43,1152.51,1116.35,1154.77,1129.91,1129.91,1147.99,1141.21,1059.86,1159.29,1093.76,1089.24,1064.38,1100.54,1123.13,1048.56,1229.35,1157.03,1084.72,1098.28,1168.33,1086.98,1127.65,1071.16,1159.29,1109.58,1046.30,1077.94,1132.17,1068.90,1077.94,1114.10,1161.55,1102.80,1073.42,1035.00,1098.28,1111.84,1041.78,1028.22,1066.64,1141.21,1150.25,1138.95,1157.03,1109.58,1093.76,1059.86,1107.32,1037.26,1184.15,1075.68,1136.69,1075.68,1168.33,1077.94,1080.20,1084.72,1211.27,1100.54,1120.87,1086.98,1093.76,1053.08,1098.28,1120.87,1181.89,1147.99,1062.12,1129.91,1107.32,1114.10,1057.60,1055.34,1125.39,1120.87,1123.13,1098.28,1105.06,1091.50,1132.17,1125.39,1147.99,1096.02,1129.91,1037.26,1120.87,1014.66,1091.50,1213.53,1125.39,1181.89,1080.20,1129.91,1077.94,1055.34,1127.65,1057.60,1098.28,1107.32,1010.14,1138.95,1100.54,1091.50,1136.69,1129.91,1168.33,1116.35,1010.14,1068.90,1102.80,1091.50,1062.12,1120.87,1168.33,1118.61,1134.43,1080.20,1147.99,1181.89,1170.59,1123.13,1150.25,1075.68,1145.73,1342.34,1120.87,1096.02,1105.06,1157.03,1136.69,1048.56,1084.72,1016.92,1145.73,1123.13,1147.99,1111.84,1057.60,1166.07,1129.91,1100.54,1102.80,1136.69,1163.81,1021.44,1145.73,1082.46,1118.61,1059.86,1125.39,1100.54,1071.16,1077.94,1084.72,1091.50,1116.35,1141.21,1120.87,1114.10,1073.42,1147.99,1080.20,1141.21,1098.28,1150.25,1082.46,1075.68,1141.21,1152.51,1213.53,1123.13,1125.39,1125.39,1303.92,1141.21,1100.54,1093.76,1154.77,1091.50,1127.65,1181.89,1181.89,1127.65,1098.28,1125.39,1129.91,1111.84,1163.81,1129.91,1134.43,1172.85,1096.02,1114.10,1127.65,1109.58,1105.06,1107.32,1199.97,1091.50,1125.39,1125.39,1161.55,1134.43,1059.86,1114.10,1123.13,1141.21,1134.43,1170.59,1161.55,1159.29,1154.77,1231.61,1204.49,1084.72,1127.65,1138.95,1107.32,1109.58,1109.58,1150.25,1134.43,1136.69,1143.47,1265.50,1141.21,1107.32,1129.91,1161.55,1098.28,1172.85,1062.12,1096.02,1111.84,1197.71,1229.35,1150.25,1114.10,1086.98,1114.10,1179.63,1096.02,1123.13,1102.80,1209.01,1111.84,1111.84,1089.24,1145.73,1186.41,1125.39,1109.58,1141.21,1127.65,1132.17,1134.43,1193.19,1114.10,1089.24,1161.55,1098.28,1206.75,1109.58,1116.35,1136.69,1102.80,1143.47,1175.11,1050.82,1181.89,1082.46,1068.90,1120.87,1105.06,1041.78,1166.07,1100.54,1127.65,1127.65,1071.16,1096.02,1077.94,1093.76,1141.21,1168.33,1111.84,1199.97,1096.02,1152.51,1170.59,1154.77,1157.03,1055.34,1132.17,1086.98,1163.81,1127.65,1107.32,1086.98,1152.51,1114.10,1091.50,1184.15,1075.68,1172.85,1220.31,1093.76,1111.84,1166.07,1132.17,1084.72,1202.23,1100.54,1157.03,1157.03,1270.02,1138.95,1102.80,1168.33,1138.95,1118.61,1134.43,1190.93,1120.87,1215.79,1179.63,1166.07,1086.98,1141.21,1125.39,1177.37,1157.03,1147.99,1123.13,1154.77,1177.37,1125.39,1161.55,1141.21,1138.95,1116.35,1096.02,1114.10,1147.99,1136.69,1285.84,1132.17,1204.49,1152.51,1066.64,1098.28,1195.45,1154.77,1141.21,1186.41,1229.35,1129.91,1179.63,1123.13,1118.61,1202.23,1193.19,1120.87,1123.13,1116.35,1152.51,1152.51,1143.47,1285.84,1220.31,1145.73,1138.95,1154.77,1168.33,1254.20,1168.33,1188.67,1129.91,1297.14,1240.65,1274.54,1175.11,1220.31,1247.42,1206.75,1233.87,1188.67,1222.57,1238.39,1240.65,1206.75,1272.28,1319.74,1322.00,1245.16,2054.18,1276.80,1249.68,1247.42,1331.04,1229.35,1283.58,1256.46,1218.05,1376.24,4221.36,1529.90,1276.80,1285.84,1333.30,1322.00,1355.90,1349.12,1434.99,1378.49,1355.90,1419.17,1410.13,1439.51,1468.89,1477.93,1471.15,1489.23,1613.52,1529.90,1514.08,1511.82,1477.93,1516.34,1581.88,1538.94,1575.10,1577.36,1656.45,1611.26,1622.56,1708.43,1681.31,1703.91,1703.91,1728.77,1821.42,1760.41,1864.36,1821.42,1794.30,1857.58,1859.84,1853.06,1825.94,1932.15,1814.64,1954.75,1961.53,1952.49,2033.84,2040.62,2031.58,2058.70,2162.66,2142.32,2160.40,2040.62,2203.33,2146.84,2280.17,2216.89,2225.93,2201.07,2253.05,2241.75,2277.91,2291.47,2282.43,2286.95,2318.58,2372.82,2343.44,2286.95,2262.09,2336.66,2352.48,2352.48,2350.22,2472.25,2440.61,2474.51,2436.09,2361.52,2506.15,2418.02,2390.90,2393.16,2433.83,2458.69,2467.73,2442.87,2458.69,2662.08,2607.84,2553.61,2560.38,2560.38,2535.53,2560.38,2533.27,2549.09,2564.90,2686.94,2528.75,2573.94,2603.32,2691.45,2610.10,2644.00,2709.53,2729.87,2677.90,2732.13,2723.09,2775.07,2720.83,2788.63,2831.56,2808.97,3025.91,2912.92,2903.88,3010.09,2953.59,2998.79,2969.41,3014.61,3057.55,3227.03,3077.89,3170.54,3206.70,3274.49,3204.44,3269.97,3283.53,3202.18,3242.85,3351.32,3315.17,3326.47,3326.47,3364.88,3394.26,3495.95,3489.17,3430.42,3403.30,3511.77,3392.00,3473.36,3468.84,3543.41,3511.77,3672.22,3566.01,3636.06,3570.53,3656.40,3735.50,3631.54,3672.22,3717.42,3688.04,3665.44,3617.98,3679.00,3683.52,3776.17,3819.11,3728.72,3728.72,3751.31,3647.36,3780.69,3735.50,3726.46,3762.61,3841.71,3776.17,3755.83,3821.37,3665.44,3843.97,3742.27,3839.45,3862.05,3760.35,3877.86,3911.76,3771.65,3857.53,3830.41,3859.79,3880.12,3814.59,3853.01,3877.86,3945.66,3880.12,3898.20,3895.94,3907.24,3749.05,3832.67,3769.39,3862.05,3877.86,3868.82,3923.06,3873.34,3975.04,3997.64,3968.26,3938.88,3832.67,3859.79,3909.50,3816.85,3814.59,3979.56,3900.46,3929.84,3914.02,3936.62,3934.36,3862.05,4031.53,3902.72,3871.08,3947.92,4083.51,4002.15,3970.52,3968.26,3902.72,4047.35,4033.79,3988.60,4022.49,3981.82,3929.84,3979.56,3884.64,4020.23,4119.67,4099.33,4196.50,4013.45,4051.87,4160.34,4151.30,3959.22,4126.45,4074.47,4090.29,4027.01,3959.22,4054.13,4083.51,4187.46,4221.36,4128.70,4117.41,4002.15,4060.91,4090.29,4158.08,4205.54,4282.37,4173.90,4191.98,4214.58,4097.07,4124.19,4171.64,4223.62,4146.78,4216.84,4185.20,4307.23,4239.44,4130.96,4155.82,4341.13,4169.38,4171.64,4189.72,4393.10,4325.31,4298.19,4298.19,4237.18,4277.85,4300.45,4336.61,4282.37,4298.19,4201.02,4377.29,4266.55,4146.78,4232.66,4264.29,4289.15,4275.59,4178.42,4126.45,4298.19,4250.74,4228.14,4232.66,4228.14,4259.78,4302.71,4302.71,4286.89,4359.21,4295.93,4214.58,4273.33,4325.31,4289.15,4352.43,4309.49,4363.73,4393.10,4241.70,4429.26,4207.80,4370.51,4388.59,4447.34,4216.84,4253.00,4343.39,4370.51,4363.73,4309.49,4478.98,4323.05,4356.95,4314.01,4334.35,4386.33,4275.59,4488.02,4490.28,4246.22,4381.81,4379.55,4397.62,4334.35,4304.97,4323.05,4429.26,4413.44,4368.25,4413.44,4379.55,4379.55,4474.46,4359.21,4456.38,4379.55,4449.60,4478.98,4454.12,4390.84,4377.29,4476.72,4329.83,4368.25,4429.26,4372.77,4370.51,4259.78,4280.11,4262.03,4304.97,4185.20,4264.29,4298.19,4219.10,4230.40,4219.10,4214.58,4069.95,4558.07,4124.19,4004.41,3975.04,4146.78,3954.70,4033.79,3938.88,3916.28,3920.80,3825.89,3914.02,3875.60,3767.13,3785.21,3814.59,3785.21,3688.04,3721.94,3615.72,3627.02,3599.91,3597.65,3579.57,3665.44,3581.83,3579.57,3674.48,3525.33,3753.57,3584.09,3588.61,3358.10,3428.16,3556.97,3568.27,3584.09,3480.13,3547.93,3568.27,3380.70,3387.48,3529.85,3471.10,3475.61,3432.68,3500.47,3509.51,3502.73,3367.14,3299.35,3369.40,3342.28,3525.33,3441.72,3419.12,3346.80,3430.42,3358.10,3373.92,3202.18,3190.88,3231.55,3333.25,3181.84,3211.22,3147.94,3120.82,3082.40,3084.66,3066.59,3116.30,2935.52,2872.24,2831.56,2908.40,2824.78,2781.85,2786.37,2700.49,2689.19,2668.86,2666.60,2657.56,2659.82,2682.42,2492.59,2585.24,2553.61,2515.19,2463.21,2506.15,2488.07,2517.45,2467.73,2521.97,2512.93,2377.34,2418.02,2418.02,2512.93,2497.11,2458.69,2445.13,2549.09,2533.27,2481.29,2576.20,2515.19,2560.38,2535.53,2666.60,2668.86,2718.57,2705.01,2741.17,2736.65,2811.23,2799.93,2989.75,2858.68,2989.75,2942.30,3116.30,3023.65,3227.03,3247.37,3249.63,3486.91,3471.10,3468.84,3733.24,3624.76,3805.55,3834.93,3929.84,4072.21,4137.74,4074.47,4221.36,4386.33,4429.26,4497.06,4632.65,4666.54,4788.57,4799.87,4865.41,4935.46,5071.05,5028.12,5043.94,5254.10,5301.56,5315.11,5371.61,5448.44,5471.04,5319.63,5545.62,5581.77,5516.24,5574.99,5498.16,5703.80,5771.60,5620.19,5724.14,5773.86,5758.04,5898.15,5832.62,5606.63,5871.03,5819.06,5785.16,5857.47,5841.65,5805.50,5850.69,5950.13,5950.13,6026.96,5925.27,6017.92,5984.02,5737.70,6022.44,6022.44,6042.78,6036.00,5859.73,5877.81,5997.58,6119.61,5986.28,6049.56,5861.99,5884.59,5886.85,6060.86,6103.79,6081.20,5943.35,6074.42,6031.48,5961.43,6121.87,5947.87,6042.78,6083.46,6092.50,6097.01,5938.83,6047.30,5984.02,6042.78,6092.50,6164.81,6065.38,6304.92,6103.79,5997.58,6173.85,6144.47,6112.83,6200.97,6325.26,6142.21,5984.02,6087.98,6072.16,6162.55,6180.63,6169.33,6072.16,6160.29,6085.72,5995.32,6173.85,6124.13,6176.11,6092.50,6013.40,6051.82,6153.51,6307.18,6230.34,6164.81,6329.78,6167.07,6194.19,6155.77,6130.91,6232.60,6056.34,6173.85,6221.31,6185.15,6121.87,6266.50,6196.45,6216.79,6180.63,6094.76,6268.76,6119.61,6221.31,6309.44,6180.63,6210.01,6300.40,6438.25,6210.01,6173.85,6223.57,6316.22,6295.88,6275.54,6273.28,6417.91,6248.42,6203.23,6241.64,6133.17,6454.07,6216.79,6320.74,6289.10,6237.12,6200.97,6230.34,6162.55,6090.24,6237.12,6101.53,6343.34,6178.37,6158.03,6228.08,6295.88,6210.01,6266.50,6060.86,6119.61,6176.11,6219.05,6293.62,6219.05,6169.33,6185.15,6207.75,6153.51,6160.29,6212.27,6198.71,6255.20,5997.58,6040.52,6223.57,6250.68,6099.27,6205.49,6040.52,6026.96,6320.74,5977.24,5997.58,5936.57,5950.13,5886.85,6060.86,5995.32,5916.23,6054.08,5943.35,5981.76,5986.28,5868.77,5760.30,5798.72,5959.17,5834.87,5821.32,5886.85,5735.44,5642.79,5656.35,5674.43,5755.78,5778.38,5773.86,5742.22,5710.58,5645.05,5595.33,5595.33,5624.71,5577.25,5586.29,5572.73,5565.96,5498.16,5464.26,5588.55,5588.55,5574.99,5457.48,5405.51,5457.48,5407.77,5495.90,5462.00,5516.24,5452.96,5380.65,5473.30,5317.37,5256.36,5400.99,5416.81,5324.15,5303.82,5199.86,5197.60,5177.26,5283.48,5283.48,5256.36,5084.61,5177.26,5147.89,5111.73,5086.87,4967.10,5077.83,4951.28,5057.49,5019.08,5071.05,5202.12,4998.74,5080.09,5104.95,4962.58,5005.52,4978.40,4976.14,4985.18,4980.66,5023.60,4912.87,4998.74,5032.64,4777.28,4847.33,4881.23,4777.28,4761.46,4781.80,4831.51,4777.28,4806.65,4745.64,4682.36,4772.76,4856.37,4788.57,4775.02,4752.42,4743.38,4589.71,4752.42,4851.85,4628.13,4677.84,4732.08,4756.94,4838.29,4704.96,4655.24,4772.76,4610.05,4781.80,4594.23,4648.47,4646.21,4637.17,4781.80,4856.37,4745.64,4659.76,4707.22,4716.26,4888.01,4750.16,4906.09,4779.54,4799.87,4836.03,4951.28,4967.10,4822.47,4797.61,4928.68,5007.78,4976.14,4815.69,4982.92,4890.27,4960.32,4973.88,5010.04,5028.12,5039.42,4955.80,4971.62,5055.23,5014.56,4978.40,5039.42,5030.38,5141.11,5075.57,5109.47,5055.23,5161.45,5204.38,5159.19,5136.59,5301.56,5226.98,5186.30,5145.63,5145.63,5226.98,5129.81,5170.49,5269.92,5297.04,5147.89,5226.98,5251.84,5294.78,5147.89,5123.03,5213.42,5170.49,5177.26,5195.34,5172.75,5283.48,5346.75,5150.15,5208.90,5175.01,5190.82,5416.81,5089.13,5204.38,5125.29,5129.81,5204.38,5086.87,5123.03,5211.16,5129.81,5163.71,5080.09,5258.62,5021.34,5120.77,5066.53,5084.61,5034.90,4935.46,4978.40,4976.14,4942.24,4987.44,4982.92,4964.84,4926.42,5030.38,5023.60,5118.51,4962.58,4955.80,4960.32,4906.09,4978.40,4878.97,5073.31,4903.83,4915.12,5023.60,4869.93,4854.11,4935.46,4826.99,4971.62,4969.36,4953.54,4808.91,4804.39,4897.05,4924.16,4888.01,4885.75,4808.91,4811.17,4811.17,4903.83,4845.07,4863.15,4906.09,4881.23,5019.08,4788.57,4779.54,4797.61,4840.55,4671.06,4894.79,4725.30,4770.50,4641.69,4677.84,4754.68,4700.44,4605.53,4682.36,4634.91,4686.88,4813.43,4725.30,4797.61,4847.33,4632.65,4652.98,4628.13,4587.45,4659.76,4594.23,4750.16,4535.47,4641.69,4628.13,4662.02,4490.28,4612.31,4515.14,4643.95,4675.58,4747.90,4390.84,4503.84,4576.15,4555.81,4589.71,4542.25,4576.15,4476.72,4420.22,4415.70,4666.54,4515.14,4537.73,4474.46,4388.59,4528.69,4386.33,4436.04,4506.10,4474.46,4334.35,4295.93,4243.96,4411.18,4284.63,4334.35,4393.10,4413.44,4325.31,4234.92,4352.43,4257.52,4316.27,4167.12,4130.96,4033.79,4375.03,4108.37,4223.62,4230.40,4121.93,4225.88,4180.68,4176.16,4133.22,4158.08,4031.53,4029.27,4060.91,4119.67,4002.15,3988.60,4094.81,4083.51,4008.93,4006.67,4020.23,3904.98,3914.02,3904.98,3943.40,3823.63,3934.36,3900.46,3932.10,3970.52,3841.71,3814.59,3859.79,3782.95,3771.65,3712.90,3810.07,3780.69,3764.87,3730.98,3710.64,3803.29,3762.61,3636.06,3730.98,3624.76,3753.57,3633.80,3850.75,3627.02,3697.08,3624.76,3568.27,3613.46,3550.19,3604.42,3566.01,3538.89,3572.79,3534.37,3414.60,3579.57,3430.42,3507.25,3527.59,3446.24,3421.38,3507.25,3457.54,3507.25,3455.28,3425.90,3484.65,3351.32,3256.41,3233.81,3288.05,3376.18,3299.35,3308.39,3310.65,3245.11,3310.65,3279.01,3152.46,3197.66,3190.88,3141.16,3186.36,3328.73,3204.44,3118.56,3062.07,3193.14,3132.12,3075.63,3086.92,3046.25,3075.63,3084.66,3217.99,3181.84,3057.55,3039.47,3238.33,3127.60,3109.52,3062.07,3080.14,3114.04,2969.41,3025.91,2976.19,3062.07,3141.16,2949.08,2987.49,3032.69,3080.14,2982.97,2928.74,3012.35,2976.19,2960.37,2940.04,3118.56,2931.00,2987.49,2989.75,2942.30,3100.48,3032.69,2942.30,3019.13,2874.50,2935.52,3034.95,3001.05,3089.18,2985.23,2987.49,3019.13,2946.82,3021.39,3010.09,3034.95,3077.89,2897.10,3141.16,2967.15,3062.07,3030.43,3120.82,3102.74,3204.44,2958.11,2982.97,3021.39,2944.56,3016.87,3111.78,2978.45,2937.78,3095.96,3019.13,3150.20,2953.59,2949.08,3005.57,3089.18,2815.75,2987.49,2899.36,2931.00,2944.56,3120.82,2996.53,2985.23,3021.39,2928.74,2876.76,2949.08,2940.04,2872.24,2883.54,2935.52,2906.14,2840.60,2919.70,2831.56,2851.90,2942.30,2917.44,2971.67,2845.12,2921.96,2772.81,2937.78,2890.32,2799.93,2768.29,2671.12,2745.69,2747.95,2727.61,2838.34,2693.71,2775.07,2671.12,2808.97,2766.03,2725.35,2752.47,2648.52,2723.09,2689.19,2634.96,2562.64,2693.71,2657.56,2691.45,2619.14,2569.42,2634.96,2589.76,2673.38,2564.90,2546.83,2555.86,2494.85,2555.86,2537.79,2535.53,2454.17,2535.53,2526.49,2573.94,2449.65,2506.15,2494.85,2422.54,2390.90,2510.67,2469.99,2402.20,2431.57,2350.22,2357.00,2465.47,2399.94,2411.24,2474.51,2359.26,2445.13,2334.40,2512.93,2390.90,2347.96,2384.12,2253.05,2363.78,2327.62,2273.39,2336.66,2289.21,2149.10,2262.09,2196.55,2162.66,2225.93,2164.91,2293.72,2198.81,2223.67,2169.43,2194.29,2314.06,2131.02,2101.64,2133.28,2203.33,2167.17,2124.24,2198.81,2110.68,2097.12,2058.70,2013.51,2167.17,2137.80,2099.38,1999.95,2006.73,2058.70,2072.26,2201.07,2045.14,2029.33,2079.04,1981.87,1988.65,1986.39,1914.07,1954.75,1920.85,1929.89,2625.92,1907.29,1916.33,1821.42,1882.44,1848.54,1823.68,1984.13,1916.33,1981.87,1914.07,1889.22,1767.19,1844.02,1920.85,1873.40,1832.72,1864.36,1834.98,1875.66,1821.42,1780.74,2027.07,1785.26,1834.98,1726.51,1701.65,1715.21,1731.03,1724.25,1731.03,1706.17,1753.63,1717.47,1760.41,1794.30,1715.21,1688.09,1676.79,1599.96,1837.24,1611.26,1660.97,1631.60,1651.93,1645.15,1660.97,1606.74,1674.53,1581.88,1672.27,1604.48,1640.63,1606.74,1627.08,1636.12,1577.36,1593.18,1620.30,1615.78,1615.78,1595.44,1570.58,1570.58,1658.71,1633.86,1579.62,1629.34,1532.16,1604.48,1570.58,1523.12,1602.22,1547.98,1561.54,1514.08,1505.05,1618.04,1471.15,1462.11,1507.30,1468.89,1484.71,1581.88,1543.46,1538.94,1453.07,1480.19,1507.30,1507.30,1482.45,1468.89,1425.95,1448.55,1401.09,1405.61,1407.87,1441.77,1480.19,1369.46,1482.45,1441.77,1444.03,1398.83,1466.63,1477.93,1423.69,1453.07,1403.35,1401.09,1410.13,1369.46,1403.35,1425.95,1394.31,1439.51,1441.77,1362.68,1360.42,1383.01,1378.49,1380.75,1473.41,1421.43,1405.61,1416.91,1441.77,1367.20,1398.83,1310.70,1425.95,1389.79,1373.98,1414.65,1396.57,1360.42,1392.05,1398.83,1308.44,1342.34,1322.00,1380.75,1337.82,1367.20,1346.86,1351.38,1340.08,1344.60,1353.64,1299.40,1360.42,1373.98,1340.08,1349.12,1328.78,1405.61,1369.46,1331.04,1326.52,1324.26,1342.34,1335.56,1306.18,1299.40,1270.02,1331.04,1326.52,1254.20,1308.44,1240.65,1263.24,1301.66,1312.96,1340.08,1270.02,1270.02,1229.35,1317.48,1324.26,1328.78,1240.65,1270.02,1288.10,1358.16,1376.24,1292.62,1247.42,1346.86,1258.72,1267.76,1256.46,1294.88,1267.76,1279.06,1335.56,1310.70,1301.66,1279.06,1145.73,1159.29,1258.72,1184.15,1220.31,1186.41,1288.10,1319.74,1211.27,1195.45,1213.53,1285.84,1166.07,1233.87,1236.13,1215.79,1218.05,1294.88,1238.39,1238.39,1215.79,1141.21,1233.87,1193.19,1229.35,1367.20,1236.13,1229.35,1213.53,1193.19,1236.13,1186.41,1227.09,1245.16,1251.94,1265.50,1240.65,1202.23,1242.91,1154.77,1179.63,1254.20,1213.53,1175.11,1294.88,1127.65,1211.27,1159.29,1197.71,1168.33,1138.95,1227.09,1222.57,1166.07,1281.32,1132.17,1204.49,1152.51,1145.73,1236.13,1215.79,1138.95,1145.73,1145.73,1145.73
