type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
1_10,745,34,406,454,345,396,129,493,207,255,162,87,141,256,406,135
1_10,745,34,406,454,345,386,129,493,207,255,162,87,141,249,406,135
1_10,745,34,406,454,345,386,131,486,207,255,162,87,141,249,403,137
1_10,742,34,406,454,345,386,131,486,203,255,162,87,141,249,403,137
1_10,742,38,406,454,345,386,131,486,203,256,162,87,141,249,403,137
1_10,742,38,398,448,345,386,131,486,203,256,157,85,141,249,403,137
1_10,742,38,398,448,351,386,131,486,203,256,157,85,144,249,403,137
1_10,742,38,398,448,351,382,131,486,203,256,157,85,144,248,403,137
1_10,742,38,398,448,351,382,135,515,203,256,157,85,144,248,402,146
1_10,818,38,398,448,351,382,135,515,204,256,157,85,144,248,402,146
1_10,818,48,398,448,351,382,135,515,204,265,157,85,144,248,402,146
1_10,818,48,405,454,351,382,135,515,204,265,167,88,144,248,402,146
1_10,818,48,405,454,405,382,135,515,204,265,167,88,149,248,402,146
1_10,818,48,405,454,405,389,135,515,204,265,167,88,149,266,402,146
1_10,818,48,405,454,405,389,154,581,204,265,167,88,149,266,417,162
1_10,921,48,405,454,405,389,154,581,212,265,167,88,149,266,417,162
1_10,921,55,405,454,405,389,154,581,212,277,167,88,149,266,417,162
1_10,921,55,417,463,405,389,154,581,212,277,179,86,149,266,417,162
1_10,921,55,417,463,528,389,154,581,212,277,179,86,169,266,417,162
1_10,921,55,417,463,528,412,154,581,212,277,179,86,169,301,417,162
1_10,921,55,417,463,528,412,175,661,212,277,179,86,169,301,438,182
1_10,1009,55,417,463,528,412,175,661,225,277,179,86,169,301,438,182
1_10,1009,59,417,463,528,412,175,661,225,287,179,86,169,301,438,182
1_10,1009,59,441,485,528,412,175,661,225,287,202,85,169,301,438,182
1_10,1009,59,441,485,669,412,175,661,225,287,202,85,191,301,438,182
1_10,1009,59,441,485,669,441,175,661,225,287,202,85,191,340,438,182
1_10,1009,59,441,485,669,441,200,745,225,287,202,85,191,340,477,203
1_10,1087,59,441,485,669,441,200,745,237,287,202,85,191,340,477,203
1_10,1087,59,441,485,669,441,200,745,237,293,202,85,191,340,477,203
1_10,1087,59,477,512,669,441,200,745,237,293,230,83,191,340,477,203
1_10,1087,59,477,512,778,441,200,745,237,293,230,83,208,340,477,203
1_10,1087,59,477,512,778,483,200,745,237,293,230,83,208,382,477,203
1_10,1087,59,477,512,778,483,216,825,237,293,230,83,208,382,514,225
1_10,1144,59,477,512,778,483,216,825,239,293,230,83,208,382,514,225
1_10,1144,61,477,512,778,483,216,825,239,301,230,83,208,382,514,225
1_10,1144,61,507,550,778,483,216,825,239,301,247,85,208,382,514,225
1_10,1144,61,507,550,867,483,216,825,239,301,247,85,229,382,514,225
1_10,1144,61,507,550,867,522,216,825,239,301,247,85,229,415,514,225
1_10,1144,61,507,550,867,522,236,899,239,301,247,85,229,415,557,242
1_10,1194,61,507,550,867,522,236,899,249,301,247,85,229,415,557,242
1_10,1194,66,507,550,867,522,236,899,249,313,247,85,229,415,557,242
1_10,1194,66,541,586,867,522,236,899,249,313,266,87,229,415,557,242
1_10,1194,66,541,586,927,522,236,899,249,313,266,87,247,415,557,242
1_10,1194,66,541,586,927,554,236,899,249,313,266,87,247,440,557,242
1_10,1194,66,541,586,927,554,250,954,249,313,266,87,247,440,595,254
1_10,1244,66,541,586,927,554,250,954,265,313,266,87,247,440,595,254
1_10,1244,67,541,586,927,554,250,954,265,319,266,87,247,440,595,254
1_10,1244,67,571,618,927,554,250,954,265,319,281,86,247,440,595,254
1_10,1244,67,571,618,966,554,250,954,265,319,281,86,255,440,595,254
1_10,1244,67,571,618,966,587,250,954,265,319,281,86,255,465,595,254
1_10,1244,67,571,618,966,587,257,1012,265,319,281,86,255,465,624,270
1_10,1273,67,571,618,966,587,257,1012,268,319,281,86,255,465,624,270
1_10,1273,72,571,618,966,587,257,1012,268,330,281,86,255,465,624,270
1_10,1273,72,598,645,966,587,257,1012,268,330,294,84,255,465,624,270
1_10,1273,72,598,645,996,587,257,1012,268,330,294,84,265,465,624,270
1_10,1273,72,598,645,996,614,257,1012,268,330,294,84,265,483,624,270
1_10,1273,72,598,645,996,614,268,1059,268,330,294,84,265,483,652,281
1_10,1292,72,598,645,996,614,268,1059,268,330,294,84,265,483,652,281
1_10,1292,68,598,645,996,614,268,1059,268,331,294,84,265,483,652,281
1_10,1292,68,619,670,996,614,268,1059,268,331,302,83,265,483,652,281
1_10,1292,68,619,670,1026,614,268,1059,268,331,302,83,277,483,652,281
1_10,1292,68,619,670,1026,636,268,1059,268,331,302,83,277,496,652,281
1_10,1292,68,619,670,1026,636,267,1102,268,331,302,83,277,496,667,293
1_10,1321,68,619,670,1026,636,267,1102,280,331,302,83,277,496,667,293
1_10,1321,68,619,670,1026,636,267,1102,280,336,302,83,277,496,667,293
1_10,1321,68,646,700,1026,636,267,1102,280,336,314,88,277,496,667,293
1_10,1321,68,646,700,1041,636,267,1102,280,336,314,88,280,496,667,293
1_10,1321,68,646,700,1041,657,267,1102,280,336,314,88,280,510,667,293
1_10,1321,68,646,700,1041,657,279,1136,280,336,314,88,280,510,694,300
1_10,1342,68,646,700,1041,657,279,1136,283,336,314,88,280,510,694,300
1_10,1342,73,646,700,1041,657,279,1136,283,346,314,88,280,510,694,300
1_10,1342,73,659,722,1041,657,279,1136,283,346,316,87,280,510,694,300
1_10,1342,73,659,722,1060,657,279,1136,283,346,316,87,287,510,694,300
1_10,1342,73,659,722,1060,677,279,1136,283,346,316,87,287,522,694,300
1_10,1342,73,659,722,1060,677,280,1170,283,346,316,87,287,522,707,307
1_10,1363,73,659,722,1060,677,280,1170,291,346,316,87,287,522,707,307
1_10,1363,72,659,722,1060,677,280,1170,291,348,316,87,287,522,707,307
1_10,1363,72,677,738,1060,677,280,1170,291,348,325,85,287,522,707,307
1_10,1363,72,677,738,1077,677,280,1170,291,348,325,85,294,522,707,307
1_10,1363,72,677,738,1077,689,280,1170,291,348,325,85,294,528,707,307
1_10,1363,72,677,738,1077,689,289,1204,291,348,325,85,294,528,727,318
1_10,1382,72,677,738,1077,689,289,1204,297,348,325,85,294,528,727,318
1_10,1382,69,677,738,1077,689,289,1204,297,349,325,85,294,528,727,318
1_10,1382,69,696,755,1077,689,289,1204,297,349,333,87,294,528,727,318
1_10,1382,69,696,755,1087,689,289,1204,297,349,333,87,295,528,727,318
1_10,1382,69,696,755,1087,703,289,1204,297,349,333,87,295,538,727,318
1_10,1382,69,696,755,1087,703,289,1233,297,349,333,87,295,538,737,324
1_10,1394,69,696,755,1087,703,289,1233,295,349,333,87,295,538,737,324
1_10,1394,76,696,755,1087,703,289,1233,295,359,333,87,295,538,737,324
1_10,1394,76,706,773,1087,703,289,1233,295,359,335,87,295,538,737,324
1_10,1394,76,706,773,1106,703,289,1233,295,359,335,87,304,538,737,324
1_10,1394,76,706,773,1106,717,289,1233,295,359,335,87,304,548,737,324
1_10,1394,76,706,773,1106,717,294,1267,295,359,335,87,304,548,751,334
1_10,1417,76,706,773,1106,717,294,1267,306,359,335,87,304,548,751,334
1_10,1417,76,706,773,1106,717,294,1267,306,365,335,87,304,548,751,334
1_10,1417,76,723,783,1106,717,294,1267,306,365,345,84,304,548,751,334
1_10,1417,76,723,783,1113,717,294,1267,306,365,345,84,304,548,751,334
1_10,1417,76,723,783,1113,731,294,1267,306,365,345,84,304,558,751,334
1_10,1417,76,723,783,1113,731,298,1297,306,365,345,84,304,558,764,339
1_10,1439,76,723,783,1113,731,298,1297,311,365,345,84,304,558,764,339
1_10,1439,77,723,783,1113,731,298,1297,311,369,345,84,304,558,764,339
1_10,1439,77,733,804,1113,731,298,1297,311,369,346,87,304,558,764,339
1_10,1439,77,733,804,1134,731,298,1297,311,369,346,87,318,558,764,339
1_10,1439,77,733,804,1134,739,298,1297,311,369,346,87,318,564,764,339
1_10,1439,77,733,804,1134,739,304,1330,311,369,346,87,318,564,779,347
1_10,1453,77,733,804,1134,739,304,1330,316,369,346,87,318,564,779,347
1_10,1453,81,733,804,1134,739,304,1330,316,377,346,87,318,564,779,347
1_10,1453,81,748,814,1134,739,304,1330,316,377,353,85,318,564,779,347
1_10,1453,81,748,814,1138,739,304,1330,316,377,353,85,314,564,779,347
1_10,1453,81,748,814,1138,752,304,1330,316,377,353,85,314,573,779,347
1_10,1453,81,748,814,1138,752,305,1363,316,377,353,85,314,573,789,357
1_10,1462,81,748,814,1138,752,305,1363,315,377,353,85,314,573,789,357
1_10,1462,77,748,814,1138,752,305,1363,315,378,353,85,314,573,789,357
1_10,1462,77,762,825,1138,752,305,1363,315,378,360,86,314,573,789,357
1_10,1462,77,762,825,1148,752,305,1363,315,378,360,86,318,573,789,357
1_10,1462,77,762,825,1148,763,305,1363,315,378,360,86,318,580,789,357
1_10,1462,77,762,825,1148,763,308,1387,315,378,360,86,318,580,798,363
1_10,1479,77,762,825,1148,763,308,1387,323,378,360,86,318,580,798,363
1_10,1479,80,762,825,1148,763,308,1387,323,385,360,86,318,580,798,363
1_10,1479,80,775,839,1148,763,308,1387,323,385,366,85,318,580,798,363
1_10,1479,80,775,839,1158,763,308,1387,323,385,366,85,322,580,798,363
1_10,1479,80,775,839,1158,775,308,1387,323,385,366,85,322,589,798,363
1_10,1479,80,775,839,1158,775,319,1413,323,385,366,85,322,589,817,366
1_10,1491,80,775,839,1158,775,319,1413,330,385,366,85,322,589,817,366
1_10,1491,82,775,839,1158,775,319,1413,330,390,366,85,322,589,817,366
1_10,1491,82,781,852,1158,775,319,1413,330,390,365,90,322,589,817,366
1_10,1491,82,781,852,1174,775,319,1413,330,390,365,90,328,589,817,366
1_10,1491,82,781,852,1174,779,319,1413,330,390,365,90,328,590,817,366
1_10,1491,82,781,852,1174,779,321,1447,330,390,365,90,328,590,825,375
1_10,1513,82,781,852,1174,779,321,1447,336,390,365,90,328,590,825,375
1_10,1513,82,781,852,1174,779,321,1447,336,395,365,90,328,590,825,375
1_10,1513,82,793,866,1174,779,321,1447,336,395,370,90,328,590,825,375
