type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
4,678,30,374,395,378,342,119,422,207,253,151,79,132,229,350,126
4,678,30,374,395,380,337,119,422,207,253,151,79,137,227,350,126
4,678,30,374,395,380,337,121,422,207,253,151,79,137,227,351,126
4,678,30,374,395,380,337,121,421,207,253,151,79,137,227,351,128
4,684,30,374,395,380,337,121,421,209,252,151,79,137,227,351,128
4,684,30,372,395,380,337,121,421,209,252,152,79,137,227,351,128
4,684,30,372,392,380,337,121,421,209,252,152,79,137,227,351,128
4,684,30,372,392,378,340,121,421,209,252,152,79,135,232,351,128
4,684,30,372,392,378,340,122,421,209,252,152,79,135,232,350,128
4,684,30,372,392,378,340,122,435,209,252,152,79,135,232,350,131
4,738,36,372,392,378,340,122,435,209,254,152,79,135,232,350,131
4,738,36,373,392,378,340,122,435,209,254,156,79,135,232,350,131
4,738,36,373,396,378,340,122,435,209,254,156,82,135,232,350,131
4,738,36,373,396,396,341,122,435,209,254,156,82,140,238,350,131
4,738,36,373,396,396,341,133,435,209,254,156,82,140,238,359,131
4,738,36,373,396,396,341,133,470,209,254,156,82,140,238,359,139
4,803,40,373,396,396,341,133,470,213,259,156,82,140,238,359,139
4,803,40,376,396,396,341,133,470,213,259,162,82,140,238,359,139
4,803,40,376,398,396,341,133,470,213,259,162,78,140,238,359,139
4,803,40,376,398,439,350,133,470,213,259,162,78,148,259,359,139
4,803,40,376,398,439,350,148,470,213,259,162,78,148,259,372,139
4,803,40,376,398,439,350,148,523,213,259,162,78,148,259,372,152
4,869,47,376,398,439,350,148,523,215,269,162,78,148,259,372,152
4,869,47,389,398,439,350,148,523,215,269,177,78,148,259,372,152
4,869,47,389,411,439,350,148,523,215,269,177,77,148,259,372,152
4,869,47,389,411,517,364,148,523,215,269,177,77,168,287,372,152
4,869,47,389,411,517,364,165,523,215,269,177,77,168,287,391,152
4,869,47,389,411,517,364,165,589,215,269,177,77,168,287,391,165
4,939,48,389,411,517,364,165,589,217,272,177,77,168,287,391,165
4,939,48,408,411,517,364,165,589,217,272,198,77,168,287,391,165
4,939,48,408,431,517,364,165,589,217,272,198,79,168,287,391,165
4,939,48,408,431,616,387,165,589,217,272,198,79,186,323,391,165
4,939,48,408,431,616,387,187,589,217,272,198,79,186,323,423,165
4,939,48,408,431,616,387,187,672,217,272,198,79,186,323,423,187
4,1020,55,408,431,616,387,187,672,229,284,198,79,186,323,423,187
4,1020,55,445,431,616,387,187,672,229,284,228,79,186,323,423,187
4,1020,55,445,463,616,387,187,672,229,284,228,79,186,323,423,187
4,1020,55,445,463,727,424,187,672,229,284,228,79,211,368,423,187
4,1020,55,445,463,727,424,212,672,229,284,228,79,211,368,467,187
4,1020,55,445,463,727,424,212,763,229,284,228,79,211,368,467,206
4,1098,58,445,463,727,424,212,763,235,292,228,79,211,368,467,206
4,1098,58,481,463,727,424,212,763,235,292,251,79,211,368,467,206
4,1098,58,481,500,727,424,212,763,235,292,251,77,211,368,467,206
4,1098,58,481,500,825,469,212,763,235,292,251,77,231,413,467,206
4,1098,58,481,500,825,469,232,763,235,292,251,77,231,413,516,206
4,1098,58,481,500,825,469,232,864,235,292,251,77,231,413,516,231
4,1173,55,481,500,825,469,232,864,245,294,251,77,231,413,516,231
4,1173,55,527,500,825,469,232,864,245,294,277,77,231,413,516,231
4,1173,55,527,547,825,469,232,864,245,294,277,79,231,413,516,231
4,1173,55,527,547,916,512,232,864,245,294,277,79,251,450,516,231
4,1173,55,527,547,916,512,243,864,245,294,277,79,251,450,559,231
4,1173,55,527,547,916,512,243,968,245,294,277,79,251,450,559,254
4,1239,58,527,547,916,512,243,968,254,304,277,79,251,450,559,254
4,1239,58,574,547,916,512,243,968,254,304,300,79,251,450,559,254
4,1239,58,574,596,916,512,243,968,254,304,300,79,251,450,559,254
4,1239,58,574,596,993,555,243,968,254,304,300,79,272,483,559,254
4,1239,58,574,596,993,555,261,968,254,304,300,79,272,483,610,254
4,1239,58,574,596,993,555,261,1068,254,304,300,79,272,483,610,277
4,1299,66,574,596,993,555,261,1068,258,317,300,79,272,483,610,277
4,1299,66,624,596,993,555,261,1068,258,317,325,79,272,483,610,277
4,1299,66,624,645,993,555,261,1068,258,317,325,81,272,483,610,277
4,1299,66,624,645,1056,602,261,1068,258,317,325,81,288,521,610,277
4,1299,66,624,645,1056,602,279,1068,258,317,325,81,288,521,659,277
4,1299,66,624,645,1056,602,279,1165,258,317,325,81,288,521,659,298
4,1360,67,624,645,1056,602,279,1165,270,324,325,81,288,521,659,298
4,1360,67,662,645,1056,602,279,1165,270,324,341,81,288,521,659,298
4,1360,67,662,691,1056,602,279,1165,270,324,341,81,288,521,659,298
4,1360,67,662,691,1112,639,279,1165,270,324,341,81,302,546,659,298
4,1360,67,662,691,1112,639,290,1165,270,324,341,81,302,546,699,298
4,1360,67,662,691,1112,639,290,1254,270,324,341,81,302,546,699,315
4,1407,72,662,691,1112,639,290,1254,274,335,341,81,302,546,699,315
4,1407,72,697,691,1112,639,290,1254,274,335,355,81,302,546,699,315
4,1407,72,697,730,1112,639,290,1254,274,335,355,78,302,546,699,315
4,1407,72,697,730,1153,669,290,1254,274,335,355,78,314,567,699,315
4,1407,72,697,730,1153,669,296,1254,274,335,355,78,314,567,727,315
4,1407,72,697,730,1153,669,296,1338,274,335,355,78,314,567,727,335
4,1450,72,697,730,1153,669,296,1338,283,341,355,78,314,567,727,335
4,1450,72,735,730,1153,669,296,1338,283,341,373,78,314,567,727,335
4,1450,72,735,773,1153,669,296,1338,283,341,373,81,314,567,727,335
4,1450,72,735,773,1194,698,296,1338,283,341,373,81,328,587,727,335
4,1450,72,735,773,1194,698,309,1338,283,341,373,81,328,587,764,335
4,1450,72,735,773,1194,698,309,1406,283,341,373,81,328,587,764,348
4,1491,73,735,773,1194,698,309,1406,291,347,373,81,328,587,764,348
4,1491,73,763,773,1194,698,309,1406,291,347,382,81,328,587,764,348
4,1491,73,763,809,1194,698,309,1406,291,347,382,83,328,587,764,348
4,1491,73,763,809,1225,723,309,1406,291,347,382,83,337,603,764,348
4,1491,73,763,809,1225,723,315,1406,291,347,382,83,337,603,788,348
