type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
6,638,33,369,392,354,354,123,381,203,242,148,86,132,235,350,122
6,638,33,370,392,354,354,123,381,203,242,153,86,132,235,350,122
6,638,33,370,390,352,354,123,381,203,242,153,88,131,235,350,122
6,638,33,370,390,352,354,123,381,203,242,153,88,131,237,350,122
6,638,33,370,390,352,354,122,381,203,242,153,88,131,237,347,122
6,646,33,370,390,352,354,122,377,198,242,153,88,131,237,347,122
6,646,29,370,390,352,354,122,377,198,235,153,88,131,237,347,122
6,646,29,363,390,352,354,122,377,198,235,149,88,131,237,347,122
6,646,29,363,388,354,354,122,377,198,235,149,88,131,237,347,122
6,646,29,363,388,354,352,122,377,198,235,149,88,131,238,347,122
6,646,29,363,388,354,352,123,377,198,235,149,88,131,238,347,122
6,695,29,363,388,354,352,123,390,203,235,149,88,131,238,347,123
6,695,38,363,388,354,352,123,390,203,241,149,88,131,238,347,123
6,695,38,365,388,354,352,123,390,203,241,154,88,131,238,347,123
6,695,38,365,384,377,352,123,390,203,241,154,83,137,238,347,123
6,695,38,365,384,377,348,123,390,203,241,154,83,137,242,347,123
6,695,38,365,384,377,348,131,390,203,241,154,83,137,242,355,123
6,735,38,365,384,377,348,131,424,200,241,154,83,137,242,355,138
6,735,39,365,384,377,348,131,424,200,244,154,83,137,242,355,138
6,735,39,371,384,377,348,131,424,200,244,162,83,137,242,355,138
6,735,39,371,394,423,348,131,424,200,244,162,88,149,242,355,138
6,735,39,371,394,423,358,131,424,200,244,162,88,149,262,355,138
6,735,39,371,394,423,358,143,424,200,244,162,88,149,262,367,138
6,788,39,371,394,423,358,143,460,203,244,162,88,149,262,367,146
6,788,42,371,394,423,358,143,460,203,250,162,88,149,262,367,146
6,788,42,378,394,423,358,143,460,203,250,172,88,149,262,367,146
6,788,42,378,400,487,358,143,460,203,250,172,84,160,262,367,146
6,788,42,378,400,487,367,143,460,203,250,172,84,160,284,367,146
6,788,42,378,400,487,367,160,460,203,250,172,84,160,284,386,146
6,848,42,378,400,487,367,160,510,211,250,172,84,160,284,386,158
6,848,48,378,400,487,367,160,510,211,260,172,84,160,284,386,158
6,848,48,404,400,487,367,160,510,211,260,198,84,160,284,386,158
6,848,48,404,421,575,367,160,510,211,260,198,87,177,284,386,158
6,848,48,404,421,575,391,160,510,211,260,198,87,177,324,386,158
6,848,48,404,421,575,391,178,510,211,260,198,87,177,324,412,158
6,910,48,404,421,575,391,178,573,217,260,198,87,177,324,412,173
6,910,50,404,421,575,391,178,573,217,267,198,87,177,324,412,173
6,910,50,426,421,575,391,178,573,217,267,217,87,177,324,412,173
6,910,50,426,447,683,391,178,573,217,267,217,87,202,324,412,173
6,910,50,426,447,683,416,178,573,217,267,217,87,202,359,412,173
6,910,50,426,447,683,416,198,573,217,267,217,87,202,359,449,173
6,981,50,426,447,683,416,198,650,229,267,217,87,202,359,449,190
6,981,52,426,447,683,416,198,650,229,275,217,87,202,359,449,190
6,981,52,463,447,683,416,198,650,229,275,243,87,202,359,449,190
6,981,52,463,473,777,416,198,650,229,275,243,82,217,359,449,190
6,981,52,463,473,777,455,198,650,229,275,243,82,217,400,449,190
6,981,52,463,473,777,455,213,650,229,275,243,82,217,400,488,190
6,1040,52,463,473,777,455,213,729,229,275,243,82,217,400,488,207
6,1040,55,463,473,777,455,213,729,229,284,243,82,217,400,488,207
6,1040,55,492,473,777,455,213,729,229,284,258,82,217,400,488,207
6,1040,55,492,516,865,455,213,729,229,284,258,86,237,400,488,207
6,1040,55,492,516,865,495,213,729,229,284,258,86,237,437,488,207
6,1040,55,492,516,865,495,229,729,229,284,258,86,237,437,532,207
6,1109,55,492,516,865,495,229,812,242,284,258,86,237,437,532,226
6,1109,52,492,516,865,495,229,812,242,287,258,86,237,437,532,226
6,1109,52,538,516,865,495,229,812,242,287,285,86,237,437,532,226
6,1109,52,538,557,936,495,229,812,242,287,285,86,252,437,532,226
6,1109,52,538,557,936,539,229,812,242,287,285,86,252,472,532,226
6,1109,52,538,557,936,539,239,812,242,287,285,86,252,472,570,226
6,1161,52,538,557,936,539,239,898,250,287,285,86,252,472,570,248
