-0.9546,-0.82397,-0.82276,-0.71463,-0.80675,-0.75906,-0.79191,-0.77928,-0.74055,-0.74841,-0.79944,-0.70999,-0.76343,-0.75642,-0.76123,-0.71913,-0.63517,-0.26907,-0.38891,-0.018585,0.13811,0.12664,0.26788,0.37249,0.44519,0.3887,0.56579,0.43817,0.42926,0.38257,0.41315,0.37535,0.53645,0.45111,0.61018,0.13297,0.30936,0.10809,-0.11494,-0.30711,-0.38089,-0.14871,-0.004814,0.24148,0.72574,0.77007,0.90775,1.1907,1.144,1.4339,1.3052,1.5886,1.4075,1.4575,1.6271,1.6177,1.5058,1.3961,1.396,0.95381,1.1395,1.279,1.0492,1.0226,0.92835,0.78778,0.84411,0.85598,0.833,0.966,1.0592,0.93312,1.1299,0.99176,0.90294,0.81682,0.68606,0.89047,0.79575,0.59928,0.63829,0.57787,0.38819,0.60244,0.63427,0.23878,0.22504,0.24706,0.21868,0.11885,0.07282,0.01562,0.00074123,0.16011,-0.0098428,-0.18013,-0.18372,-0.19241,-0.23897,-0.20301,-0.33459,-0.46788,-0.39646,-0.47764,-0.57983,-0.53994,-0.51575,-0.5727,-0.59793,-0.70031,-0.68911
-0.97051,-0.82947,-0.82763,-0.71255,-0.8079,-0.7607,-0.79334,-0.78013,-0.74234,-0.74694,-0.79915,-0.7088,-0.76311,-0.75681,-0.76068,-0.71802,-0.63328,-0.27631,-0.39399,-0.030247,0.12788,0.11576,0.262,0.36574,0.44449,0.3944,0.58179,0.45281,0.44239,0.38749,0.41548,0.37845,0.54583,0.46231,0.62092,0.15536,0.32901,0.12872,-0.11307,-0.30551,-0.37906,-0.1341,0.015217,0.25328,0.71849,0.76808,0.90076,1.1802,1.1349,1.4271,1.2939,1.5832,1.4041,1.4516,1.6216,1.6153,1.4984,1.3946,1.3942,0.95185,1.1415,1.2784,1.0478,1.0231,0.92556,0.78734,0.83933,0.86048,0.83086,0.96397,1.0546,0.93088,1.1318,0.99206,0.89844,0.81886,0.68531,0.88918,0.79346,0.59914,0.63989,0.57525,0.38543,0.60257,0.63348,0.23796,0.2285,0.24616,0.22091,0.11709,0.072219,0.017055,-0.00030918,0.16269,-0.0081442,-0.18108,-0.1842,-0.19286,-0.23759,-0.20233,-0.33743,-0.47225,-0.39484,-0.47858,-0.58278,-0.54304,-0.51625,-0.5735,-0.59798,-0.69895,-0.68754
-0.98443,-0.83451,-0.83167,-0.71046,-0.80724,-0.76151,-0.79364,-0.78007,-0.74341,-0.74471,-0.79775,-0.70712,-0.76195,-0.75681,-0.75971,-0.71592,-0.63139,-0.28339,-0.39805,-0.041755,0.11793,0.10477,0.25581,0.35658,0.44261,0.39825,0.59382,0.46452,0.45219,0.38962,0.4154,0.37881,0.55164,0.47126,0.62816,0.17346,0.3442,0.14617,-0.11289,-0.30485,-0.37811,-0.12227,0.032039,0.2619,0.70971,0.76417,0.89292,1.1697,1.1245,1.419,1.2815,1.5748,1.3995,1.4435,1.6126,1.6098,1.488,1.3903,1.3893,0.94783,1.141,1.2753,1.0437,1.0205,0.92053,0.78559,0.83261,0.86203,0.82701,0.96,1.0482,0.92711,1.1307,0.99046,0.89312,0.81924,0.68366,0.88655,0.78931,0.59781,0.63971,0.57018,0.3819,0.60047,0.63106,0.23714,0.23087,0.24426,0.22214,0.11474,0.070751,0.018742,-0.0021928,0.16459,-0.0072916,-0.18218,-0.18494,-0.1934,-0.23607,-0.20261,-0.34007,-0.47614,-0.39335,-0.47927,-0.58487,-0.54491,-0.51537,-0.57372,-0.59681,-0.69707,-0.68544
-0.99884,-0.84181,-0.83761,-0.7113,-0.8077,-0.76432,-0.79568,-0.78195,-0.74659,-0.74465,-0.79817,-0.70787,-0.76283,-0.75929,-0.76118,-0.71575,-0.63241,-0.29306,-0.40395,-0.055769,0.10547,0.091002,0.24649,0.34231,0.43658,0.39721,0.59869,0.47009,0.45551,0.38609,0.41,0.37356,0.55082,0.47483,0.62885,0.18397,0.35175,0.15719,-0.1172,-0.30801,-0.38091,-0.11631,0.042407,0.26427,0.69659,0.75537,0.88128,1.1563,1.1101,1.4069,1.2651,1.5606,1.3905,1.4304,1.5975,1.5984,1.4721,1.3806,1.3783,0.9389,1.1351,1.267,1.0343,1.0119,0.91048,0.77956,0.82117,0.85766,0.81857,0.95122,1.0372,0.91893,1.1237,0.98399,0.88411,0.81495,0.67818,0.87968,0.78045,0.59239,0.63481,0.55997,0.37477,0.5933,0.62418,0.23337,0.22917,0.23851,0.21942,0.10897,0.065548,0.0177,-0.0077382,0.16286,-0.010206,-0.18631,-0.18882,-0.19688,-0.23736,-0.20669,-0.34533,-0.48228,-0.3949,-0.48256,-0.5889,-0.54841,-0.51604,-0.5762,-0.59737,-0.69757,-0.68575
-1.0112,-0.84829,-0.84238,-0.71162,-0.8063,-0.76584,-0.79634,-0.78256,-0.74849,-0.74346,-0.79734,-0.70758,-0.76253,-0.76094,-0.76181,-0.71412,-0.63254,-0.29996,-0.40694,-0.065868,0.097515,0.081498,0.24159,0.33108,0.43468,0.39934,0.6053,0.47788,0.46068,0.3851,0.40755,0.37086,0.55219,0.48136,0.63212,0.19398,0.35959,0.16878,-0.11987,-0.30977,-0.38248,-0.11027,0.052828,0.26794,0.68861,0.7513,0.87593,1.1511,1.1027,1.4029,1.2567,1.5538,1.3896,1.4248,1.5897,1.5942,1.4633,1.3776,1.3737,0.93559,1.135,1.2652,1.0305,1.0082,0.90585,0.77898,0.81512,0.85747,0.81554,0.94822,1.0327,0.91672,1.1221,0.98327,0.88169,0.81587,0.67824,0.87882,0.77672,0.59189,0.63441,0.55374,0.37216,0.59017,0.62207,0.23408,0.2308,0.23647,0.22012,0.10677,0.063421,0.020389,-0.010406,0.16468,-0.010443,-0.18772,-0.19014,-0.19761,-0.23603,-0.20888,-0.3481,-0.48611,-0.39465,-0.48394,-0.59086,-0.54938,-0.51404,-0.57688,-0.59578,-0.69693,-0.6849
-1.0206,-0.85376,-0.8458,-0.71179,-0.80318,-0.76621,-0.79573,-0.78201,-0.74931,-0.74143,-0.79539,-0.70664,-0.76129,-0.76191,-0.76177,-0.71145,-0.63239,-0.30577,-0.40849,-0.074465,0.090995,0.07337,0.23758,0.31928,0.4327,0.40055,0.60894,0.48355,0.46345,0.38282,0.40407,0.36692,0.5513,0.48652,0.63327,0.20019,0.36396,0.17765,-0.12305,-0.31174,-0.38414,-0.10639,0.060423,0.26935,0.6808,0.74669,0.87109,1.1474,1.096,1.3997,1.2493,1.5467,1.3891,1.4194,1.5811,1.5894,1.4542,1.3741,1.3684,0.93214,1.134,1.263,1.0262,1.0033,0.90103,0.77848,0.80916,0.85598,0.81251,0.94518,1.0287,0.91471,1.1195,0.98227,0.88017,0.81652,0.67883,0.87833,0.77288,0.59163,0.63371,0.54721,0.37017,0.58653,0.62007,0.23568,0.23223,0.23468,0.22078,0.10511,0.061488,0.023911,-0.012794,0.16679,-0.010667,-0.18848,-0.19098,-0.19761,-0.23406,-0.21109,-0.34989,-0.48864,-0.394,-0.48451,-0.59147,-0.54876,-0.51048,-0.57653,-0.59289,-0.69553,-0.68335
-1.0309,-0.86122,-0.8509,-0.71428,-0.80141,-0.76815,-0.79675,-0.78311,-0.75167,-0.74124,-0.79527,-0.7075,-0.76184,-0.76487,-0.76374,-0.7103,-0.63404,-0.31101,-0.40975,-0.080959,0.087173,0.067928,0.23643,0.30956,0.43349,0.40359,0.61347,0.4903,0.46698,0.38215,0.40248,0.36457,0.55178,0.49344,0.6363,0.20455,0.36771,0.18561,-0.12619,-0.31442,-0.38668,-0.10414,0.066447,0.2708,0.67727,0.7459,0.87155,1.1511,1.096,1.4044,1.2496,1.5473,1.3963,1.4217,1.5804,1.5922,1.4528,1.3775,1.3697,0.93392,1.1385,1.2673,1.0272,1.0031,0.90129,0.78254,0.80811,0.85817,0.81424,0.94749,1.0311,0.9181,1.1222,0.98645,0.88455,0.82158,0.68402,0.88323,0.77352,0.5953,0.63663,0.54413,0.37146,0.58621,0.62208,0.24006,0.23543,0.23519,0.22333,0.10541,0.060977,0.029124,-0.013986,0.17087,-0.01002,-0.18858,-0.19137,-0.19691,-0.23175,-0.21331,-0.35142,-0.49123,-0.39388,-0.4856,-0.59266,-0.54831,-0.50704,-0.57701,-0.59074,-0.69579,-0.68346
-1.0394,-0.86891,-0.85598,-0.71814,-0.79977,-0.77044,-0.79811,-0.78457,-0.75444,-0.74186,-0.7957,-0.7093,-0.76306,-0.76861,-0.76651,-0.70984,-0.63695,-0.31683,-0.41152,-0.087699,0.082717,0.062068,0.23407,0.29774,0.43197,0.4036,0.61314,0.49294,0.46624,0.37859,0.39808,0.35937,0.54823,0.49687,0.6354,0.20351,0.36654,0.18912,-0.13119,-0.31885,-0.39069,-0.10549,0.067996,0.2683,0.67169,0.74224,0.86979,1.1531,1.094,1.4067,1.2481,1.5451,1.4011,1.4216,1.5767,1.5917,1.4486,1.3778,1.368,0.93337,1.1397,1.2688,1.0255,0.99964,0.89929,0.78426,0.80512,0.85697,0.81377,0.94752,1.0318,0.91934,1.1217,0.98791,0.88739,0.82398,0.68743,0.88616,0.7719,0.59705,0.63717,0.53922,0.37135,0.58354,0.62223,0.2431,0.23639,0.23407,0.22383,0.10437,0.058852,0.032977,-0.01659,0.17329,-0.011183,-0.18978,-0.19309,-0.19722,-0.23072,-0.21707,-0.35361,-0.49403,-0.39501,-0.48746,-0.59416,-0.54808,-0.50401,-0.57808,-0.5892,-0.69687,-0.68448
-1.0305,-0.87137,-0.85358,-0.72461,-0.79867,-0.77026,-0.79362,-0.77961,-0.75614,-0.74199,-0.79906,-0.71255,-0.76671,-0.77319,-0.76716,-0.70865,-0.64482,-0.32521,-0.41638,-0.099731,0.066161,0.05316,0.22245,0.27657,0.41099,0.38568,0.59755,0.48445,0.45174,0.37355,0.38224,0.35046,0.53677,0.48851,0.62737,0.18289,0.3583,0.18421,-0.13277,-0.32002,-0.38634,-0.10862,0.066329,0.25342,0.64152,0.71393,0.84195,1.129,1.0645,1.384,1.2161,1.5306,1.3896,1.407,1.5581,1.574,1.4302,1.3583,1.3627,0.92963,1.1247,1.2614,1.009,0.98006,0.89501,0.78093,0.79319,0.84876,0.80962,0.9479,1.0327,0.93021,1.1131,0.98184,0.89286,0.81793,0.68861,0.88657,0.77099,0.60053,0.63988,0.53807,0.38131,0.58887,0.6289,0.24332,0.23522,0.23843,0.22468,0.10599,0.06029,0.037026,-0.018287,0.17926,-0.010748,-0.18264,-0.18961,-0.19174,-0.23185,-0.22447,-0.34855,-0.49013,-0.39431,-0.48681,-0.58803,-0.54691,-0.50002,-0.57675,-0.59054,-0.69721,-0.68165
-1.0248,-0.87357,-0.85573,-0.73574,-0.79888,-0.77305,-0.79728,-0.77997,-0.75915,-0.74789,-0.80111,-0.71521,-0.76784,-0.77828,-0.76651,-0.7114,-0.64973,-0.32752,-0.42374,-0.10777,0.062354,0.045804,0.21371,0.26065,0.39368,0.37502,0.57769,0.46764,0.43595,0.36504,0.36918,0.34132,0.52689,0.47968,0.61493,0.16023,0.34613,0.17952,-0.13229,-0.32629,-0.38905,-0.11335,0.055881,0.24037,0.61429,0.69171,0.81787,1.1097,1.052,1.3701,1.2023,1.5148,1.3761,1.3929,1.5404,1.5611,1.4197,1.3507,1.3513,0.91932,1.1109,1.2565,1.0072,0.97025,0.88967,0.78177,0.79465,0.83958,0.80643,0.94835,1.0381,0.92132,1.1036,0.9791,0.8963,0.81427,0.69106,0.88412,0.76735,0.60101,0.64583,0.54427,0.38398,0.58594,0.63319,0.25068,0.23054,0.24457,0.22082,0.10561,0.058697,0.042739,-0.016517,0.18233,-0.01322,-0.18005,-0.19537,-0.19046,-0.22853,-0.22676,-0.34644,-0.48832,-0.39543,-0.48163,-0.58885,-0.54576,-0.49962,-0.57435,-0.58825,-0.6928,-0.68528
