-0.9546,-0.79742,-0.79191,-0.7637,-0.56063,-0.78013,-0.72935,-0.77928,-0.74055,-0.79944,-0.75642,-0.72338,-0.73592,-0.76123,-0.63517,-0.69331,-0.44042,-0.26907,-0.2905,-0.26933,0.065816,-0.018585,0.26831,0.13811,0.26788,0.44519,0.36779,0.53943,0.28455,0.53335,0.45002,0.56579,0.51071,0.43817,0.52564,0.42926,0.55245,0.41315,0.53645,0.45111,0.13297,0.30936,0.10809,-0.11494,-0.30711,-0.27166,-0.14871,0.28193,0.24148,0.81008,0.62263,0.74794,0.72574,0.77007,0.94317,1.1917,1.0698,1.1641,1.144,1.4339,1.75,1.5886,1.6822,1.4575,1.4395,1.6271,1.3189,1.3237,1.5058,1.4139,1.3961,1.1675,1.1192,1.396,1.0839,1.1395,1.279,1.0492,1.0226,0.92835,0.69026,0.86061,0.82728,0.85598,1.0592,0.88197,1.1299,0.99176,0.86218,0.75385,0.89047,0.79575,0.70551,0.63829,0.57787,0.60244,0.54129,0.24706,0.33089,0.11885,0.07282,0.00074123,0.021685,0.15932,0.11008,-0.0098428,-0.18372,-0.19241,-0.23897,-0.36874,-0.46788,-0.46642,-0.39646,-0.53994,-0.51575,-0.5727,-0.6993,-0.71945,-0.68911
-0.97051,-0.79902,-0.79334,-0.76147,-0.54779,-0.78115,-0.72631,-0.78013,-0.74234,-0.79915,-0.75681,-0.72152,-0.73414,-0.76068,-0.63328,-0.69797,-0.44391,-0.27631,-0.29594,-0.28014,0.05356,-0.030247,0.2597,0.12788,0.262,0.44449,0.36789,0.54362,0.28748,0.54594,0.46334,0.58179,0.52455,0.45281,0.53956,0.44239,0.5601,0.41548,0.54583,0.46231,0.15536,0.32901,0.12872,-0.11307,-0.30551,-0.26422,-0.1341,0.30137,0.25328,0.81404,0.62631,0.7497,0.71849,0.76808,0.93688,1.1823,1.0622,1.1531,1.1349,1.4271,1.7477,1.5832,1.6796,1.4516,1.4355,1.6216,1.3202,1.3194,1.4984,1.4098,1.3946,1.1608,1.1183,1.3942,1.0812,1.1415,1.2784,1.0478,1.0231,0.92556,0.68693,0.85885,0.82799,0.86048,1.0546,0.87749,1.1318,0.99206,0.86755,0.7527,0.88918,0.79346,0.70261,0.63989,0.57525,0.60257,0.54191,0.24616,0.33091,0.11709,0.072219,-0.00030918,0.018558,0.16114,0.11163,-0.0081442,-0.1842,-0.19286,-0.23759,-0.36781,-0.47225,-0.46959,-0.39484,-0.54304,-0.51625,-0.5735,-0.6983,-0.71962,-0.68754
-0.98443,-0.79926,-0.79364,-0.75869,-0.53503,-0.78132,-0.72259,-0.78007,-0.74341,-0.79775,-0.75681,-0.71881,-0.73173,-0.75971,-0.63139,-0.70127,-0.4472,-0.28339,-0.30102,-0.28962,0.040784,-0.041755,0.25026,0.11793,0.25581,0.44261,0.367,0.54486,0.28956,0.55527,0.47334,0.59382,0.53572,0.46452,0.54958,0.45219,0.56514,0.4154,0.55164,0.47126,0.17346,0.3442,0.14617,-0.11289,-0.30485,-0.2589,-0.12227,0.31593,0.2619,0.81485,0.62803,0.74952,0.70971,0.76417,0.92923,1.1728,1.0538,1.1421,1.1245,1.419,1.7426,1.5748,1.6737,1.4435,1.4289,1.6126,1.3187,1.3126,1.488,1.4026,1.3903,1.1525,1.1146,1.3893,1.0766,1.141,1.2753,1.0437,1.0205,0.92053,0.68239,0.85489,0.82715,0.86203,1.0482,0.87151,1.1307,0.99046,0.87124,0.74954,0.88655,0.78931,0.69851,0.63971,0.57018,0.60047,0.54169,0.24426,0.32993,0.11474,0.070751,-0.0021928,0.014718,0.1615,0.1124,-0.0072916,-0.18494,-0.1934,-0.23607,-0.36692,-0.47614,-0.47205,-0.39335,-0.54491,-0.51537,-0.57372,-0.69688,-0.71927,-0.68544
-0.99884,-0.80103,-0.79568,-0.75828,-0.52561,-0.78353,-0.72113,-0.78195,-0.74659,-0.79817,-0.75929,-0.71822,-0.73161,-0.76118,-0.63241,-0.70603,-0.45314,-0.29306,-0.30855,-0.30051,0.024849,-0.055769,0.23724,0.10547,0.24649,0.43658,0.36218,0.54018,0.28776,0.55817,0.47687,0.59869,0.54101,0.47009,0.55261,0.45551,0.56452,0.41,0.55082,0.47483,0.18397,0.35175,0.15719,-0.1172,-0.30801,-0.25862,-0.11631,0.32246,0.26427,0.80947,0.62465,0.74431,0.69659,0.75537,0.91728,1.16,1.0416,1.1281,1.1101,1.4069,1.7319,1.5606,1.6615,1.4304,1.4168,1.5975,1.3113,1.3006,1.4721,1.3896,1.3806,1.1397,1.1054,1.3783,1.0674,1.1351,1.267,1.0343,1.0119,0.91048,0.6738,0.84585,0.82182,0.85766,1.0372,0.86121,1.1237,0.98399,0.87017,0.7415,0.87968,0.78045,0.69039,0.63481,0.55997,0.5933,0.5377,0.23851,0.32505,0.10897,0.065548,-0.0077382,0.0074084,0.15753,0.10949,-0.010206,-0.18882,-0.19688,-0.23736,-0.36895,-0.48228,-0.4766,-0.3949,-0.54841,-0.51604,-0.5762,-0.69796,-0.7213,-0.68575
-1.0112,-0.80124,-0.79634,-0.75701,-0.51555,-0.78458,-0.71858,-0.78256,-0.74849,-0.79734,-0.76094,-0.71635,-0.73044,-0.76181,-0.63254,-0.70871,-0.45711,-0.29996,-0.31328,-0.30752,0.012561,-0.065868,0.22824,0.097515,0.24159,0.43468,0.36138,0.53838,0.28969,0.56336,0.48234,0.6053,0.54902,0.47788,0.55747,0.46068,0.56705,0.40755,0.55219,0.48136,0.19398,0.35959,0.16878,-0.11987,-0.30977,-0.25786,-0.11027,0.32879,0.26794,0.80777,0.62515,0.74359,0.68861,0.7513,0.91135,1.1552,1.0365,1.1223,1.1027,1.4029,1.7292,1.5538,1.6566,1.4248,1.4118,1.5897,1.3101,1.2952,1.4633,1.3833,1.3776,1.1338,1.1019,1.3737,1.0646,1.135,1.2652,1.0305,1.0082,0.90585,0.67058,0.84183,0.82192,0.85747,1.0327,0.85681,1.1221,0.98327,0.87437,0.7383,0.87882,0.77672,0.68775,0.63441,0.55374,0.59017,0.53863,0.23647,0.32415,0.10677,0.063421,-0.010406,0.003295,0.15645,0.10989,-0.010443,-0.19014,-0.19761,-0.23603,-0.36896,-0.48611,-0.47872,-0.39465,-0.54938,-0.51404,-0.57688,-0.69801,-0.72227,-0.6849
-1.0206,-0.80001,-0.79573,-0.7551,-0.50609,-0.7846,-0.71531,-0.78201,-0.74931,-0.79539,-0.76191,-0.71361,-0.72857,-0.76177,-0.63239,-0.70972,-0.46028,-0.30577,-0.31687,-0.31239,0.0012962,-0.074465,0.21987,0.090995,0.23758,0.4327,0.36064,0.53503,0.29155,0.56625,0.48544,0.60894,0.55516,0.48355,0.55972,0.46345,0.56815,0.40407,0.5513,0.48652,0.20019,0.36396,0.17765,-0.12305,-0.31174,-0.25828,-0.10639,0.33131,0.26935,0.80435,0.62457,0.74202,0.6808,0.74669,0.90559,1.1515,1.0321,1.118,1.096,1.3997,1.7259,1.5467,1.6508,1.4194,1.4064,1.5811,1.3078,1.2896,1.4542,1.3763,1.3741,1.1286,1.0977,1.3684,1.0618,1.134,1.263,1.0262,1.0033,0.90103,0.66784,0.83737,0.82197,0.85598,1.0287,0.85278,1.1195,0.98227,0.87809,0.73484,0.87833,0.77288,0.68564,0.63371,0.54721,0.58653,0.53993,0.23468,0.32347,0.10511,0.061488,-0.012794,-0.00021898,0.15513,0.11055,-0.010667,-0.19098,-0.19761,-0.23406,-0.36841,-0.48864,-0.4795,-0.394,-0.54876,-0.51048,-0.57653,-0.69744,-0.72252,-0.68335
-1.0309,-0.80029,-0.79675,-0.75526,-0.49894,-0.78643,-0.71387,-0.78311,-0.75167,-0.79527,-0.76487,-0.71257,-0.72861,-0.76374,-0.63404,-0.71156,-0.46393,-0.31101,-0.31993,-0.31579,-0.0079166,-0.080959,0.21411,0.087173,0.23643,0.43349,0.3625,0.53367,0.29551,0.57043,0.48943,0.61347,0.5629,0.4903,0.56309,0.46698,0.57145,0.40248,0.55178,0.49344,0.20455,0.36771,0.18561,-0.12619,-0.31442,-0.25996,-0.10414,0.33275,0.2708,0.80394,0.62663,0.74388,0.67727,0.7459,0.90504,1.1547,1.034,1.121,1.096,1.4044,1.731,1.5473,1.653,1.4217,1.4082,1.5804,1.3116,1.2907,1.4528,1.3761,1.3775,1.1301,1.0989,1.3697,1.0651,1.1385,1.2673,1.0272,1.0031,0.90129,0.66965,0.83737,0.8267,0.85817,1.0311,0.85408,1.1222,0.98645,0.88625,0.73558,0.88323,0.77352,0.68822,0.63663,0.54413,0.58621,0.54495,0.23519,0.32543,0.10541,0.060977,-0.013986,-0.0021124,0.1553,0.11293,-0.01002,-0.19137,-0.19691,-0.23175,-0.36814,-0.49123,-0.48033,-0.39388,-0.54831,-0.50704,-0.57701,-0.69866,-0.72458,-0.68346
-1.0394,-0.80081,-0.79811,-0.75636,-0.49443,-0.78879,-0.71338,-0.78457,-0.75444,-0.7957,-0.76861,-0.71236,-0.72959,-0.76651,-0.63695,-0.71341,-0.46844,-0.31683,-0.32361,-0.319,-0.017742,-0.087699,0.2071,0.082717,0.23407,0.43197,0.36226,0.52893,0.29718,0.5703,0.48915,0.61314,0.56662,0.49294,0.56217,0.46624,0.57132,0.39808,0.54823,0.49687,0.20351,0.36654,0.18912,-0.13119,-0.31885,-0.26403,-0.10549,0.32905,0.2683,0.79967,0.6252,0.74242,0.67169,0.74224,0.90209,1.1558,1.0337,1.1223,1.094,1.4067,1.7327,1.5451,1.6518,1.4216,1.4071,1.5767,1.3118,1.289,1.4486,1.3729,1.3778,1.1298,1.0972,1.368,1.0661,1.1397,1.2688,1.0255,0.99964,0.89929,0.66979,0.83477,0.82901,0.85697,1.0318,0.85352,1.1217,0.98791,0.8914,0.73401,0.88616,0.7719,0.6892,0.63717,0.53922,0.58354,0.54802,0.23407,0.3256,0.10437,0.058852,-0.01659,-0.0050249,0.15351,0.11373,-0.011183,-0.19309,-0.19722,-0.23072,-0.369,-0.49403,-0.4815,-0.39501,-0.54808,-0.50401,-0.57808,-0.70083,-0.72748,-0.68448
-1.0305,-0.79935,-0.79362,-0.75698,-0.50521,-0.79262,-0.71463,-0.77961,-0.75614,-0.79906,-0.77319,-0.71494,-0.72766,-0.76716,-0.64482,-0.71042,-0.47214,-0.32521,-0.32652,-0.32791,-0.038417,-0.099731,0.19261,0.066161,0.22245,0.41099,0.35385,0.50548,0.28354,0.55375,0.47109,0.59755,0.54875,0.48445,0.54835,0.45174,0.56052,0.38224,0.53677,0.48851,0.18289,0.3583,0.18421,-0.13277,-0.32002,-0.25968,-0.10862,0.31342,0.25342,0.76566,0.59957,0.70763,0.64152,0.71393,0.87228,1.1232,1.0026,1.0906,1.0645,1.384,1.7019,1.5306,1.6331,1.407,1.3888,1.5581,1.2942,1.2742,1.4302,1.3603,1.3583,1.1312,1.0822,1.3627,1.0547,1.1247,1.2614,1.009,0.98006,0.89501,0.66835,0.82379,0.82278,0.84876,1.0327,0.8524,1.1131,0.98184,0.89098,0.73186,0.88657,0.77099,0.69621,0.63988,0.53807,0.58887,0.54358,0.23843,0.32473,0.10599,0.06029,-0.018287,-0.0024407,0.15909,0.12069,-0.010748,-0.18961,-0.19174,-0.23185,-0.36625,-0.49013,-0.47707,-0.39431,-0.54691,-0.50002,-0.57675,-0.70041,-0.72885,-0.68165
-1.0248,-0.80163,-0.79728,-0.76234,-0.51953,-0.79408,-0.71709,-0.77997,-0.75915,-0.80111,-0.77828,-0.71623,-0.7275,-0.76651,-0.64973,-0.70877,-0.48252,-0.32752,-0.33338,-0.33567,-0.048068,-0.10777,0.17301,0.062354,0.21371,0.39368,0.34063,0.4878,0.2811,0.5378,0.45033,0.57769,0.53224,0.46764,0.53879,0.43595,0.54689,0.36918,0.52689,0.47968,0.16023,0.34613,0.17952,-0.13229,-0.32629,-0.26054,-0.11335,0.29817,0.24037,0.73693,0.5811,0.68611,0.61429,0.69171,0.84621,1.0989,0.9785,1.074,1.052,1.3701,1.6881,1.5148,1.6197,1.3929,1.3802,1.5404,1.2835,1.2628,1.4197,1.3427,1.3507,1.1267,1.071,1.3513,1.0524,1.1109,1.2565,1.0072,0.97025,0.88967,0.67026,0.81571,0.82097,0.83958,1.0381,0.85307,1.1036,0.9791,0.8913,0.72998,0.88412,0.76735,0.69621,0.64583,0.54427,0.58594,0.54781,0.24457,0.33176,0.10561,0.058697,-0.016517,-0.0071101,0.16008,0.12203,-0.01322,-0.19537,-0.19046,-0.22853,-0.36424,-0.48832,-0.47416,-0.39543,-0.54576,-0.49962,-0.57435,-0.70632,-0.73176,-0.68528
