PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,target
-2.4216551897888334,-3.127576551736375,0.27608653280695655,0.10177831154628876,-0.26238229599952806,-0.02800698323150328,0.00344020039042896,-0.1472171497242809,0.10124859434238655,-0.06025615246848746,0.007000935871478724,0.01131939050249607,-0.010141549636249799,-4.851735082831259e-05,-0.00196946644729833,-0.0012565296437087128,the_0
13.916417854811801,-2.8715821230165566,0.02862726549706014,-0.08207522834367527,0.010007074828617627,0.0008253954353256527,0.004262562619698719,-0.0015989454560372946,-0.002253281198726446,-0.0015435045081002305,-0.0003028383707582078,1.5838859316030733e-05,-1.6025897024721124e-05,-1.2445189475095212e-05,6.0114581822454447e-05,-1.2911302599996088e-06,the_0
0.500346107004181,1.8479281061869688,-0.4559623698784725,0.9584448786872054,-0.0018503550742407606,0.45417934300196106,-0.07880489608121888,-0.13842371833133876,0.04003899569145574,-0.022977177109436135,0.022448476156685073,0.0007865352796880408,-0.0034864353287033505,-0.004658209570279016,0.003528270054236623,-0.0004198269613244783,the_0
1.8486661182980981,5.247372354963295,-1.0534150936470872,-1.0564943094376347,-0.1423930418903783,0.017510305720435167,-0.05157892162292697,-0.09984222839482831,-0.07054665028783806,0.015120278008422746,0.013805533563467195,0.0004226656233595584,-0.004191277950510108,-0.0003039160674464145,-0.00015110466598213058,-0.0023173874442773607,the_0
0.7130333436491582,2.4679891050227845,-0.2528361613676139,0.44769713462122507,0.16873637905565822,-0.23428185187260894,0.04354417359099103,-0.18281090121305266,0.11030354673992879,0.08553430426153565,-0.045380069957929224,0.005997788128961576,0.002698768749262215,-0.0036411646383245413,0.0013373220310201404,0.0010756848985929244,the_0
-0.8239894591573296,0.13200417615523327,-0.26957534552768425,-0.5210860967381793,0.25611725425971416,-0.08398384776597208,-0.16109487551938015,-0.046110306905683,0.03590343251633344,-0.041739180670006475,0.01602940520841615,-0.004451289772574568,0.015433577177244714,0.006522973464064642,0.004053562538253319,0.001758975589577977,the_0
0.4107947685343776,2.4536231996981885,3.733890761061436,-0.15154940219051316,-0.020728912111949445,0.03278210450393726,0.011124107295118662,9.160957733419702e-05,-0.012078780802205466,-0.0012540755635601574,0.0017534725581217062,0.001385796184848599,0.0006555285038892708,0.00047694273286163477,0.00011006314069608904,-0.0003673513970648724,the_0
-0.42139920871334885,0.8308734456160775,-0.41106958442783115,-0.5199037888193301,-0.299581747807073,0.08365761014987144,0.15151307329430438,0.09703868963937953,0.037450111325133685,-0.03045644451342984,-0.013507551046434377,0.012142215566309313,-0.002274590387336875,-0.000558298788487514,-0.01290223088432192,0.001085651328435716,the_1
0.5436177455036149,1.900596862155545,-0.3122088752717071,0.8921121332232314,-0.44165877174614127,-0.20808164508332513,-0.05779642800860015,0.044537903277324147,-0.07726675743980245,-0.03058234089328846,0.0076737341501315086,0.008333798552054204,-0.0015932041006796063,0.009235385212484702,-0.0016508384432417599,0.004101256814078075,the_1
-1.510630649353669,-1.0659621393221301,-0.01579196231781709,-0.34996926671495165,-0.057075127187040636,-0.17422696158063272,0.02758001169822456,-0.0515062465118673,0.01928746696695695,-0.11329924650680549,0.006172956381736025,-0.001260745444090496,0.0037246356679675042,-0.00570242711827216,0.007774111807249117,0.0005309066369006859,the_1
