599
598
591
593
596
582
593
603
601
599
599
594
595
601
596
590
597
594
597
609
589
601
600
597
601
589
579
595
598
596
602
592
593
602
586
598
591
596
600
597
597
597
596
592
598
602
600
586
601
621
626
633
655
666
691
711
724
768
778
810
834
876
894
921
921
950
973
983
989
1018
1027
1051
1050
1074
1070
1086
1098
1117
1119
1127
1146
1158
1165
1168
1196
1202
1221
1225
1237
1245
1265
1275
1294
1297
1306
1322
1314
1330
1323
1343
1326
1339
1335
1339
1326
1326
1306
1295
1286
1270
1238
1234
1225
1206
1192
1187
1179
1167
1157
1148
1133
1132
1125
1116
1105
1089
1080
1073
1066
1057
1031
1028
1021
1020
1005
996
983
964
964
958
948
926
923
919
900
903
875
880
878
862
855
850
830
818
812
795
786
775
762
741
733
722
706
691
684
670
664
650
651
636
631
633
620
596
614
615
617
606
603
607
606
610
608
609
602
596
606
602
613
604
605
610
604
597
592
608
600
604
611
609
605
606
611
611
610
602
600
603
606
612
609
609
616
613
611
591
608
613
600
608
604
610
612
609
614
606
616
606
609
604
613
604
612
612
603
607
597
606
604
614
609
606
607
612
617
599
593
601
605
603
611
602
613
599
611
609
